Airline,Origin,Destination,Delay
UA,DEN,ORF,11.43
UA,DEN,JAC,11.41
UA,ORD,OGG,11.33
UA,ORD,PHL,11.33
UA,ORD,SEA,11.3
UA,BZN,ORD,11.29
UA,DEN,MSO,11.26
UA,BOS,SFO,11.25
UA,DEN,MFR,11.18
UA,CHS,EWR,11.17
UA,DEN,COS,11.17
UA,CMH,ORD,11.1
UA,ORD,MEM,11.08
UA,ORD,HNL,11.06
UA,DFW,IAD,11.04
UA,SRQ,ORD,11.03
UA,ORD,MSN,11.01
UA,SLC,ORD,11
UA,PHX,SFO,10.94
UA,DEN,FCA,10.82
UA,ORD,SJC,10.76
UA,ORD,ROC,10.75
UA,EWR,MCO,10.73
UA,ORD,EGE,10.73
UA,BOS,ORD,10.71
UA,EWR,LAS,10.62
UA,MCI,IAD,10.6
UA,IAH,OMA,10.6
UA,SFO,HNL,10.59
UA,OGG,ORD,10.57
UA,EWR,PSP,10.57
UA,ORD,DFW,10.56
UA,BTV,ORD,10.54
UA,DLH,ORD,10.49
UA,MAF,IAH,10.49
UA,MDT,ORD,10.46
UA,ALB,ORD,10.43
UA,ELP,IAH,10.43
UA,ORD,ANC,10.42
UA,SFO,DTW,10.42
UA,EWR,IAH,10.37
UA,STT,ORD,10.32
UA,EWR,SAT,10.31
UA,EWR,ORF,10.29
UA,SFO,FAI,10.28
UA,IAH,RDU,10.26
UA,ORD,BZN,10.14
UA,SFO,OGG,10.09
UA,IAD,SAV,10.08
UA,SFO,SEA,10.05
UA,MSN,ORD,10.04
UA,MSP,SFO,10
UA,EWR,AUS,9.97
UA,ORD,IAD,9.91
UA,GEG,SFO,9.9
UA,RDU,SFO,9.86
UA,ORD,CLT,9.83
UA,RIC,IAD,9.8
UA,IAH,CLE,9.77
UA,IAD,JAX,9.74
UA,LAS,EWR,9.73
UA,SFO,STL,9.72
UA,OKC,IAH,9.72
UA,PHX,EWR,9.64
UA,ORD,SDF,9.63
UA,PIT,IAH,9.62
UA,PSP,IAH,9.61
UA,IAH,BOS,9.58
UA,EWR,SAN,9.52
UA,ORD,OMA,9.5
UA,SYR,ORD,9.49
UA,SFO,FLL,9.42
UA,IAD,EGE,9.31
UA,SFO,RDU,9.31
UA,DEN,EUG,9.3
UA,CID,ORD,9.29
UA,IAD,BOS,9.28
UA,ORD,SAT,9.19
UA,IAD,IND,9.17
UA,DEN,HNL,9.15
UA,ORD,BWI,9.09
UA,CVG,IAD,9.08
UA,RNO,IAH,9.07
UA,IAH,SLC,9.05
UA,IAH,JAX,9
UA,HDN,ORD,8.97
UA,SFO,BDL,8.93
UA,SFO,MCO,8.84
UA,SFO,PHL,8.82
UA,SAV,IAH,8.81
UA,SFO,LAX,8.79
UA,PDX,SFO,8.75
UA,IAH,CLT,8.72
UA,IAD,PIT,8.68
UA,JAC,IAH,8.67
UA,ORD,DTW,8.66
UA,BUF,ORD,8.64
UA,BWI,SFO,8.63
UA,SEA,EWR,8.61
UA,ORF,ORD,8.57
UA,SEA,SFO,8.56
UA,PSP,EWR,8.55
UA,ORD,CLE,8.51
UA,DEN,LGA,8.5
UA,ORD,DEN,8.45
UA,IAH,IAD,8.41
UA,CID,DEN,8.39
UA,SFO,MFR,8.35
UA,ORF,IAD,8.32
UA,HDN,IAD,8.27
UA,ORD,MCO,8.26
UA,LAX,EWR,8.25
UA,EWR,OMA,8.25
UA,IAH,CRP,8.25
UA,ORD,AUS,8.23
UA,SFO,PHX,8.23
UA,ORD,IAH,8.18
UA,SFO,DEN,8.15
UA,ORD,DCA,8.1
UA,ROC,ORD,8.09
UA,ORD,MSP,8.08
UA,IAH,MEM,8.04
UA,MKE,EWR,8.04
UA,ORD,LAS,8.03
UA,MSP,ORD,8
UA,IAH,MCI,7.97
UA,DEN,LIH,7.95
UA,IAD,MSY,7.95
UA,IAH,PHL,7.93
UA,MIA,ORD,7.9
UA,BOS,IAD,7.88
UA,IAH,TUS,7.83
UA,IAH,ORD,7.83
UA,SFO,EUG,7.81
UA,EWR,JAX,7.8
UA,IAD,SFO,7.76
UA,IAH,BHM,7.73
UA,DEN,ORD,7.71
UA,DEN,ABQ,7.7
UA,SFO,ONT,7.69
UA,ELP,DEN,7.63
UA,HNL,IAD,7.63
UA,IND,SFO,7.62
UA,ORD,ORF,7.62
UA,CLE,EWR,7.61
UA,ORD,CVG,7.59
UA,ORD,PHX,7.59
UA,IAD,DTW,7.56
UA,SFO,DCA,7.51
UA,JAX,ORD,7.49
UA,DEN,LAX,7.43
UA,ICT,IAH,7.43
UA,EWR,EGE,7.43
UA,SFO,LAS,7.41
UA,EWR,CHS,7.38
UA,IAD,ORD,7.36
UA,DFW,ORD,7.33
UA,SFO,CLE,7.32
UA,MSP,IAH,7.32
UA,SFO,MSP,7.32
UA,MKE,ORD,7.31
UA,IAH,JAC,7.3
UA,IAD,FLL,7.28
UA,SFO,CVG,7.27
UA,DSM,ORD,7.25
UA,ANC,SFO,7.24
UA,SFO,ATL,7.22
UA,SFO,PDX,7.19
UA,RDU,IAH,7.06
UA,DEN,CID,7.06
UA,EWR,HDN,7.05
UA,DFW,SFO,7
UA,DEN,SEA,6.99
UA,IAH,MSP,6.97
UA,SFO,GEG,6.95
UA,IAD,CLE,6.93
UA,PHL,ORD,6.91
UA,SAN,EWR,6.9
UA,EWR,ATL,6.9
UA,DEN,GRR,6.89
UA,SFO,IAH,6.89
UA,SDF,IAD,6.87
UA,SFO,DFW,6.84
UA,SJU,ORD,6.8
UA,SFO,BOI,6.8
UA,IAH,SEA,6.76
UA,ORD,PDX,6.75
UA,DCA,DEN,6.72
UA,ORD,STL,6.7
UA,EWR,HNL,6.68
UA,IAH,MIA,6.68
UA,DEN,OGG,6.66
UA,IAH,BWI,6.64
UA,IAH,CHS,6.63
UA,MCI,ORD,6.63
UA,IAH,SAT,6.63
UA,IND,ORD,6.62
UA,SDF,LAX,6.6
UA,DEN,BDL,6.54
UA,MCO,IAD,6.54
UA,IAD,SDF,6.53
UA,LIH,SFO,6.52
UA,RSW,ORD,6.52
UA,SFO,AUS,6.51
UA,SEA,ORD,6.5
UA,SFO,LIH,6.5
UA,ANC,ORD,6.44
UA,IAH,CMH,6.4
UA,ORD,CHS,6.4
UA,LAX,SFO,6.39
UA,SFO,BUR,6.39
UA,CLT,DEN,6.38
UA,PWM,EWR,6.38
UA,SFO,SLC,6.38
UA,BZN,SFO,6.32
UA,IAH,FLL,6.32
UA,SMF,EWR,6.3
UA,ORD,MYR,6.29
UA,ORD,MIA,6.29
UA,IAD,IAH,6.29
UA,ATL,ORD,6.28
UA,IAH,DFW,6.28
UA,STL,DEN,6.26
UA,DEN,RNO,6.23
UA,BOS,IAH,6.22
UA,BDL,ORD,6.22
UA,IAH,LAX,6.15
UA,SAT,IAD,6.12
UA,MCO,ORD,6.07
UA,PHL,IAH,6.07
UA,OGG,SFO,6.06
UA,IAH,ORF,6.05
UA,MSN,EWR,6.04
UA,LAX,ORD,6.01
UA,BOS,LAX,5.99
UA,ORD,BNA,5.97
UA,ORD,TPA,5.94
UA,HNL,SFO,5.93
UA,SFO,BNA,5.89
UA,ORD,FLL,5.88
UA,ORD,IND,5.87
UA,RNO,SFO,5.86
UA,DEN,MTJ,5.85
UA,IAD,HDN,5.85
UA,EWR,BZN,5.82
UA,IAD,ORF,5.81
UA,ORD,CMH,5.79
UA,MCO,SFO,5.79
UA,ORD,SLC,5.76
UA,SFO,IAD,5.74
UA,ANC,DEN,5.72
UA,ORD,RDU,5.7
UA,IAH,RSW,5.69
UA,ORD,TUS,5.62
UA,ORD,MKE,5.59
UA,SAV,EWR,5.58
UA,PIT,ORD,5.57
UA,DEN,BIL,5.5
UA,DEN,PHL,5.49
UA,ROC,EWR,5.47
UA,IAH,MCO,5.46
UA,SFO,SAN,5.45
UA,IAD,BDL,5.44
UA,IAH,ELP,5.43
UA,CLE,IAD,5.42
UA,IAH,AUS,5.42
UA,ORD,PIT,5.4
UA,LGA,IAH,5.39
UA,MSO,DEN,5.33
UA,BNA,IAH,5.33
UA,DEN,SAT,5.32
UA,IAH,DCA,5.31
UA,SFO,BWI,5.3
UA,MCO,IAH,5.28
UA,CHS,ORD,5.28
UA,GRR,ORD,5.27
UA,IAH,TPA,5.21
UA,IAH,PHX,5.19
UA,IAH,MSY,5.19
UA,SFO,PSP,5.17
UA,IAH,EGE,5.16
UA,ORD,SAN,5.15
UA,ORD,MSY,5.14
UA,MIA,IAH,5.14
UA,DEN,BOI,5.11
UA,ORD,PNS,5.1
UA,DFW,IAH,5.1
UA,IAH,BNA,5.08
UA,ORD,ABQ,5.06
UA,SBA,SFO,5.05
UA,AUS,IAH,5.03
UA,DEN,JAX,5.01
UA,PWM,DEN,4.95
UA,CVG,ORD,4.89
UA,IAH,SMF,4.85
UA,GUM,HNL,4.85
UA,IAH,PDX,4.8
UA,DEN,DCA,4.76
UA,MCO,LAX,4.75
UA,ORF,EWR,4.74
UA,DEN,GEG,4.7
UA,OMA,ORD,4.69
UA,SLC,SFO,4.68
UA,JAC,DEN,4.67
UA,FSD,DEN,4.64
UA,IAH,DEN,4.57
UA,ORD,SNA,4.55
UA,ITO,LAX,4.54
UA,BDL,SFO,4.52
UA,DEN,BOS,4.51
UA,ORD,SAV,4.49
UA,HNL,LAX,4.49
UA,DEN,BZN,4.46
UA,DEN,DSM,4.43
UA,DEN,MIA,4.42
UA,RIC,ORD,4.36
UA,LAS,ORD,4.36
UA,SFO,MIA,4.33
UA,FCA,DEN,4.32
UA,ORF,DEN,4.28
UA,CLE,SFO,4.28
UA,SMF,ORD,4.27
UA,LAX,HNL,4.26
UA,SFO,KOA,4.25
UA,DEN,SMF,4.2
UA,BWI,ORD,4.18
UA,DEN,ONT,4.14
UA,DEN,TUL,4.12
UA,EWR,DTW,4.11
UA,TPA,ORD,4.1
UA,SJC,EWR,4.09
UA,DEN,ANC,4.07
UA,DEN,IAH,4.05
UA,CLE,ORD,4.01
UA,RDM,DEN,4
UA,MSY,ORD,3.98
UA,TPA,IAD,3.98
UA,SFO,ANC,3.95
UA,ORD,JAX,3.94
UA,FLL,ORD,3.89
UA,DEN,KOA,3.88
UA,DEN,MSN,3.84
UA,PHL,DEN,3.84
UA,DEN,MEM,3.81
UA,IAH,LAS,3.81
UA,DCA,ORD,3.78
UA,MCO,DEN,3.78
UA,HNL,GUM,3.78
UA,DEN,BWI,3.76
UA,CVG,IAH,3.76
UA,IAH,SAN,3.72
UA,IAH,MFE,3.72
UA,FLL,DEN,3.71
UA,DEN,OKC,3.69
UA,DEN,PHX,3.69
UA,IAH,ATL,3.68
UA,ORD,SJU,3.67
UA,DEN,ICT,3.65
UA,BWI,IAH,3.63
UA,ORD,FCA,3.62
UA,IAD,SEA,3.61
UA,IAD,SAT,3.6
UA,IAD,TPA,3.6
UA,IAH,RNO,3.59
UA,ORD,RSW,3.59
UA,DEN,OMA,3.56
UA,DEN,LAS,3.53
UA,SJC,ORD,3.52
UA,ORD,STT,3.52
UA,SFO,BZN,3.5
UA,IAH,DTW,3.49
UA,SFO,SNA,3.44
UA,DEN,DTW,3.36
UA,SFO,MSY,3.36
UA,TPA,IAH,3.32
UA,DEN,CMH,3.29
UA,IAD,MCO,3.28
UA,IAH,SNA,3.27
UA,CVG,EWR,3.25
UA,IAH,IND,3.24
UA,DEN,DFW,3.22
UA,MIA,DEN,3.21
UA,DEN,CVG,3.21
UA,IAH,SJU,3.2
UA,BOS,DEN,3.18
UA,IAH,PSP,3.18
UA,CLT,ORD,3.17
UA,ORF,IAH,3.17
UA,IAD,CHS,3.13
UA,PHX,ORD,3.12
UA,ORD,ATL,3.07
UA,DEN,PDX,3.05
UA,BTV,EWR,3.04
UA,RIC,DEN,3.03
UA,DEN,MCO,3.02
UA,DCA,SFO,3.01
UA,MSY,IAH,3
UA,DEN,MCI,2.98
UA,BTV,DEN,2.95
UA,ORD,PSP,2.94
UA,IAH,SAV,2.92
UA,SFO,PIT,2.9
UA,DEN,PSP,2.86
UA,IAD,LAS,2.83
UA,CLE,PHX,2.8
UA,SEA,IAD,2.8
UA,DEN,TPA,2.74
UA,LAX,DEN,2.72
UA,HNL,EWR,2.72
UA,LGA,DEN,2.71
UA,SJU,IAH,2.68
UA,LAX,BOS,2.66
UA,AUS,ORD,2.65
UA,DEN,IAD,2.65
UA,IAD,ATL,2.64
UA,PDX,EWR,2.61
UA,EGE,DEN,2.54
UA,EWR,STT,2.52
UA,DEN,SJC,2.49
UA,ORD,SRQ,2.47
UA,OGG,DEN,2.47
UA,IAD,STT,2.46
UA,SAT,IAH,2.45
UA,DEN,FSD,2.45
UA,MEM,IAH,2.41
UA,DEN,ATL,2.41
UA,CLE,IAH,2.4
UA,DTW,ORD,2.4
UA,DEN,RDU,2.39
UA,IAD,SAN,2.38
UA,ATL,IAH,2.36
UA,BUF,EWR,2.35
UA,DEN,SLC,2.33
UA,DEN,AUS,2.32
UA,EWR,TYS,2.28
UA,SEA,DEN,2.28
UA,MSY,DEN,2.27
UA,IAD,RDU,2.27
UA,STL,IAH,2.26
UA,IAH,MTJ,2.24
UA,DEN,SAN,2.23
UA,ORD,PBI,2.09
UA,CLT,IAH,2.09
UA,BDL,IAD,2.08
UA,MEM,ORD,2.02
UA,CMH,IAD,2
UA,PIT,LAS,2
UA,IAH,SJC,1.99
UA,MFR,DEN,1.95
UA,TPA,SFO,1.95
UA,DFW,DEN,1.93
UA,DEN,MSP,1.91
UA,MTJ,ORD,1.89
UA,TUS,IAH,1.89
UA,DEN,PIT,1.89
UA,BUR,DEN,1.86
UA,IAD,LAX,1.84
UA,ATL,IAD,1.84
UA,LAX,SMF,1.78
UA,SJU,IAD,1.77
UA,DEN,FLL,1.77
UA,IAD,SJU,1.65
UA,EWR,JAC,1.64
UA,AUS,DEN,1.63
UA,AUS,IAD,1.63
UA,SEA,IAH,1.62
UA,EWR,MYR,1.6
UA,MSP,DEN,1.54
UA,DSM,DEN,1.53
UA,LAS,IAH,1.51
UA,KOA,SFO,1.5
UA,HDN,IAH,1.47
UA,BWI,LAX,1.45
UA,RDU,DEN,1.44
UA,LAX,ITO,1.43
UA,EWR,SNA,1.42
UA,IAD,DEN,1.42
UA,SPN,GUM,1.39
UA,PDX,ORD,1.37
UA,SNA,ORD,1.28
UA,ABQ,DEN,1.23
UA,LAS,IAD,1.22
UA,DEN,CLT,1.16
UA,DEN,SNA,1.16
UA,DEN,MSY,1.09
UA,OMA,IAH,1.06
UA,SMF,IAH,1.04
UA,DEN,CLE,1.01
UA,IAH,PBI,0.98
UA,LAS,DEN,0.98
UA,CVG,DEN,0.97
UA,FLL,IAH,0.96
UA,LAX,IAH,0.95
UA,SNA,EWR,0.92
UA,STT,IAH,0.9
UA,CLE,LAX,0.88
UA,DTW,IAH,0.88
UA,PHL,IAD,0.87
UA,STT,EWR,0.85
UA,PHX,IAH,0.8
UA,LAX,LAS,0.8
UA,ORD,HDN,0.8
UA,SAN,ORD,0.78
UA,DEN,SBA,0.72
UA,DEN,TUS,0.69
UA,MSN,DEN,0.61
UA,PHX,CLE,0.6
UA,PHX,LAS,0.6
UA,MTJ,EWR,0.57
UA,RDU,IAD,0.47
UA,DEN,IND,0.44
UA,BOS,LAS,0.4
UA,OMA,DEN,0.4
UA,SFO,MSO,0.38
UA,MTJ,DEN,0.36
UA,RNO,DEN,0.34
UA,BOI,SFO,0.32
UA,GEG,ORD,0.32
UA,OKC,DEN,0.24
UA,LAS,LAX,0.24
UA,CMH,DEN,0.12
UA,SAN,IAH,0.08
UA,PVD,ORD,0.07
UA,IND,IAH,0.04
UA,LAX,IAD,-0.04
UA,SLC,IAH,-0.09
UA,TPA,DEN,-0.1
UA,RIC,IAH,-0.1
UA,BWI,DEN,-0.13
UA,JAX,DEN,-0.16
UA,IAH,ABQ,-0.17
UA,SNA,IAH,-0.19
UA,CHS,IAD,-0.25
UA,MCI,SFO,-0.26
UA,MFE,IAH,-0.28
UA,SLC,DEN,-0.29
UA,LAX,SAN,-0.33
UA,TUL,IAH,-0.39
UA,ICT,ORD,-0.41
UA,DEN,BNA,-0.41
UA,ORD,RAP,-0.43
UA,LIH,LAX,-0.43
UA,LAX,DFW,-0.45
UA,SAN,IAD,-0.46
UA,SAT,ORD,-0.48
UA,SAN,DEN,-0.49
UA,BOI,DEN,-0.53
UA,MEM,DEN,-0.55
UA,ATL,DEN,-0.55
UA,MCO,CLE,-0.6
UA,LAX,OGG,-0.6
UA,SNA,DEN,-0.62
UA,TUS,DEN,-0.62
UA,LAX,LIH,-0.62
UA,GRR,DEN,-0.62
UA,IAH,HDN,-0.63
UA,FLL,IAD,-0.63
UA,LAX,CLE,-0.66
UA,GUM,SPN,-0.66
UA,ABQ,IAH,-0.73
UA,OGG,LAX,-0.8
UA,PDX,DEN,-0.81
UA,SBA,DEN,-0.82
UA,PIT,IAD,-0.84
UA,LAX,MCO,-0.85
UA,SFO,SAT,-0.87
UA,DEN,PWM,-0.9
UA,BZN,DEN,-0.96
UA,SAN,LAX,-0.97
UA,IAH,GUC,-1.03
UA,LAX,BWI,-1.04
UA,EWR,MTJ,-1.07
UA,DEN,RSW,-1.09
UA,SJC,IAH,-1.11
UA,ONT,DEN,-1.17
UA,PHX,DEN,-1.23
UA,BIL,DEN,-1.25
UA,PDX,IAH,-1.27
UA,ORD,OKC,-1.39
UA,PIT,DEN,-1.41
UA,SFO,MSN,-1.43
UA,ICT,DEN,-1.44
UA,DCA,IAH,-1.45
UA,AUS,LAX,-1.56
UA,MSN,RDU,-1.6
UA,HNL,IAH,-1.72
UA,EWR,SRQ,-1.73
UA,RSW,CLE,-1.74
UA,ORD,BGR,-1.78
UA,IAD,CLT,-1.83
UA,IND,DEN,-1.91
UA,IAH,MSN,-1.94
UA,PSP,DEN,-1.94
UA,CHS,IAH,-1.95
UA,MCI,DEN,-1.98
UA,FAT,SFO,-1.99
UA,DTW,DEN,-2.01
UA,CRP,IAH,-2.01
UA,HNL,ORD,-2.04
UA,EWR,SDF,-2.07
UA,SJC,DEN,-2.08
UA,SMF,IAD,-2.18
UA,GSP,IAD,-2.2
UA,DEN,MKE,-2.22
UA,SMF,LAX,-2.27
UA,SFO,JAC,-2.3
UA,FLL,SFO,-2.3
UA,BNA,DEN,-2.32
UA,STL,EWR,-2.33
UA,MSP,LAX,-2.37
UA,DCA,BTR,-2.4
UA,IAH,OKC,-2.45
UA,JAX,IAH,-2.47
UA,ORD,MTJ,-2.5
UA,MCI,IAH,-2.51
UA,DEN,STL,-2.58
UA,EWR,BGR,-2.67
UA,CLE,RSW,-2.81
UA,GEG,DEN,-2.87
UA,JAX,IAD,-2.98
UA,STT,IAD,-3.05
UA,EWR,MSN,-3.05
UA,RSW,DEN,-3.09
UA,LAX,SEA,-3.09
UA,CLE,DEN,-3.18
UA,BDL,DEN,-3.19
UA,DEN,RIC,-3.23
UA,PDX,IAD,-3.24
UA,HNL,DEN,-3.25
UA,SFO,SDF,-3.27
UA,KOA,LAX,-3.29
UA,SMF,DEN,-3.29
UA,LAX,KOA,-3.32
UA,PBI,IAH,-3.39
UA,CLE,SJU,-3.41
UA,IAD,AUS,-3.48
UA,ONT,SFO,-3.54
UA,AUS,LAS,-3.6
UA,EWR,RIC,-3.7
UA,TUL,DEN,-3.74
UA,MSO,SFO,-3.78
UA,ORD,FSD,-3.81
UA,FLL,CLE,-3.85
UA,MSN,LAX,-3.93
UA,EUG,DEN,-3.96
UA,DFW,LAX,-4.01
UA,RSW,IAH,-4.02
UA,SDF,SFO,-4.04
UA,BDL,EWR,-4.14
UA,MTJ,IAH,-4.14
UA,CLE,MCO,-4.19
UA,MKE,DEN,-4.27
UA,IAH,STT,-4.3
UA,LAX,MSN,-4.45
UA,IAH,BTR,-4.53
UA,SAT,DEN,-4.55
UA,CMH,IAH,-4.6
UA,PVD,EWR,-4.88
UA,SEA,LAX,-4.89
UA,PHX,LAX,-4.92
UA,MIA,IAD,-4.98
UA,LAX,PHX,-4.98
UA,LGA,MTJ,-5.16
UA,KOA,DEN,-5.24
UA,GUC,IAH,-5.27
UA,PNS,IAH,-5.4
UA,SMF,SFO,-5.41
UA,IAD,MIA,-5.47
UA,CLE,FLL,-5.66
UA,RDU,MSN,-6
UA,OMA,SFO,-6.14
UA,PHX,IAD,-6.14
UA,DEN,SRQ,-6.4
UA,IAD,BTV,-6.5
UA,BHM,IAH,-6.7
UA,LAS,FLL,-6.8
UA,SAT,EWR,-7.07
UA,ORD,BHM,-7.2
UA,PHL,MSP,-7.2
UA,BOS,MSN,-7.3
UA,MSN,SFO,-7.5
UA,SMF,LAS,-8
UA,SYR,IAD,-8
UA,DEN,BTV,-8.03
UA,IND,IAD,-8.05
UA,SDF,ORD,-8.07
UA,LAX,SDF,-8.08
UA,SAT,SFO,-8.23
UA,MSO,ORD,-8.24
UA,IAD,MSN,-8.3
UA,MTJ,LGA,-8.3
UA,SDF,DEN,-8.63
UA,SRQ,DEN,-8.65
UA,BHM,DEN,-9
UA,RIC,EWR,-9
UA,ABQ,SFO,-9.07
UA,SJU,CLE,-9.1
UA,IAH,PNS,-9.2
UA,HDN,DEN,-9.2
UA,MSN,IAH,-9.31
UA,DEN,SDF,-9.46
UA,FLL,LAS,-9.6
UA,SEA,LAS,-9.8
UA,CLT,IAD,-10
UA,ORD,MSO,-10.34
UA,LIH,DEN,-10.59
UA,LAX,AUS,-10.62
UA,BWI,EWR,-10.8
UA,LAS,RDU,-10.8
UA,EWR,MEM,-10.95
UA,LAX,MSP,-11
UA,IAD,CMH,-11
UA,FAI,SFO,-11.11
UA,BOI,ORD,-11.4
UA,LAS,SEA,-11.5
UA,LAS,AUS,-11.6
UA,SFO,TUS,-11.65
UA,IAH,ONT,-12
UA,DEN,ELP,-12.13
UA,PBI,DEN,-12.45
UA,MSN,IAD,-12.6
UA,IAD,GSP,-13
UA,TYS,ORD,-14
UA,IAD,SYR,-15.2
UA,SAT,LAX,-15.27
UA,ORD,TYS,-16.33
UA,RDU,LAS,-16.6
UA,DEN,BHM,-16.8
UA,DEN,PBI,-17.35
UA,LAX,SAT,-18.08
UA,TUS,SFO,-19.1
UA,BOI,LAX,-19.2
UA,BOS,CLE,-20.2
UA,ORD,BOI,-20.5
UA,LAS,PIT,-20.6
UA,LAS,BOS,-21.1
UA,SFO,ABQ,-21.76
UA,EWR,CMH,-21.8
UA,MKE,IAH,-26.8
UA,LAX,ATL,-27.67
UA,EUG,DFW,0
