Date,BTC,ETH,LTC,XRP
2018-07-15 08-AM,6311.47,439,76.95,0.4415
2018-07-15 07-AM,6277,436.27,76.84,0.4377
2018-07-15 06-AM,6274.99,436.48,77.13,0.4387
2018-07-15 05-AM,6275.95,436.69,77.19,0.4395
2018-07-15 04-AM,6266.27,434.8,76.78,0.439
2018-07-15 03-AM,6248.6,434.06,76.99,0.4379
2018-07-15 02-AM,6249.61,432.61,75.7,0.4371
2018-07-15 01-AM,6243.93,432.44,76.07,0.436
2018-07-15 12-AM,6243.42,433.18,76.23,0.4362
2018-07-14 11-PM,6243.98,433.37,76.24,0.4383
2018-07-14 10-PM,6246.57,433.16,76.51,0.4379
2018-07-14 09-PM,6265.61,434.05,76.97,0.4409
2018-07-14 08-PM,6270.31,435.28,76.88,0.4402
2018-07-14 07-PM,6267.99,435.99,76.32,0.4381
2018-07-14 06-PM,6237.68,433.01,76.66,0.4371
2018-07-14 05-PM,6255.49,436.99,76.75,0.4385
2018-07-14 04-PM,6262,435.96,76.27,0.4382
2018-07-14 03-PM,6239.99,436.11,76.16,0.4373
2018-07-14 02-PM,6238.2,436.78,76.16,0.4365
2018-07-14 01-PM,6237,434.9,76.07,0.4365
2018-07-14 12-PM,6236.12,434.26,76.14,0.4376
2018-07-14 11-AM,6233,432.44,76,0.4357
2018-07-14 10-AM,6220.48,431.67,75.75,0.4358
2018-07-14 09-AM,6195.32,430.74,76.28,0.4338
2018-07-14 08-AM,6216.2,432.8,76.3,0.4351
2018-07-14 07-AM,6220.06,432.77,75.99,0.4363
2018-07-14 06-AM,6212.81,431.29,76.25,0.436
2018-07-14 05-AM,6220.53,432.54,76.17,0.4374
2018-07-14 04-AM,6216.99,430.99,76.12,0.4363
2018-07-14 03-AM,6206.99,430.61,76.61,0.435
2018-07-14 02-AM,6225.99,433.89,76.71,0.438
2018-07-14 01-AM,6234.38,434.43,76.64,0.4371
2018-07-14 12-AM,6237.99,433.28,76.7,0.4359
2018-07-13 11-PM,6215.59,433.43,76.65,0.4368
2018-07-13 10-PM,6219.58,431.7,76.59,0.4352
2018-07-13 09-PM,6215.85,431.96,76.09,0.435
2018-07-13 08-PM,6186.39,431.42,75.83,0.4358
2018-07-13 07-PM,6174.99,429.8,77.22,0.434
2018-07-13 06-PM,6237.5,434.99,77.18,0.4388
2018-07-13 05-PM,6264.94,436.8,77.29,0.4403
2018-07-13 04-PM,6254.99,437.85,77.51,0.4392
2018-07-13 03-PM,6259.88,438,77.7,0.441
2018-07-13 02-PM,6245.99,436.99,77.42,0.4395
2018-07-13 01-PM,6244.01,436.19,77.7,0.441
2018-07-13 12-PM,6269.06,440.62,77.14,0.4436
2018-07-13 11-AM,6241.75,436.82,76.71,0.4421
2018-07-13 10-AM,6234.22,436.14,76.71,0.4422
2018-07-13 09-AM,6234.85,436.44,76.57,0.44
2018-07-13 08-AM,6233.96,435.98,77.29,0.4406
2018-07-13 07-AM,6249.19,437,77.22,0.442
2018-07-13 06-AM,6230.01,433.86,77.31,0.4417
2018-07-13 05-AM,6244.39,436.44,77.51,0.4448
2018-07-13 04-AM,6245.68,435.66,77.66,0.4435
2018-07-13 03-AM,6249.87,438.28,77.24,0.4425
2018-07-13 02-AM,6242.9,435.61,77.36,0.4398
2018-07-13 01-AM,6232.71,432.82,76.99,0.439
2018-07-13 12-AM,6236.88,432.65,76.9,0.4391
2018-07-12 11-PM,6243.88,430.57,75.36,0.438
2018-07-12 10-PM,6149.11,424.44,75.76,0.4291
2018-07-12 09-PM,6171.68,425.29,75.77,0.4325
2018-07-12 08-PM,6173.05,428.39,75.84,0.4348
2018-07-12 07-PM,6174.76,428.57,76.29,0.4339
2018-07-12 06-PM,6173.99,430.06,76.16,0.4337
2018-07-12 05-PM,6179.12,430.11,76.4,0.4343
2018-07-12 04-PM,6181.23,433.41,76.02,0.4353
2018-07-12 03-PM,6169.51,430.18,76.05,0.4329
2018-07-12 02-PM,6180.97,430.07,76.08,0.4334
2018-07-12 01-PM,6182.99,430.27,75.81,0.4332
2018-07-12 12-PM,6180.31,431.23,75.48,0.434
2018-07-12 11-AM,6162.41,429.46,75.32,0.4332
2018-07-12 10-AM,6175.18,430.81,75.98,0.4334
2018-07-12 09-AM,6185.82,433.92,75.58,0.4343
2018-07-12 08-AM,6200.82,433.38,74.8,0.4357
2018-07-12 07-AM,6180.5,432.63,75.01,0.434
2018-07-12 06-AM,6217.63,434.36,76.31,0.4363
2018-07-12 05-AM,6329.57,440.18,76.82,0.4442
2018-07-12 04-AM,6333.05,439.17,77.02,0.4431
2018-07-12 03-AM,6339.5,440.42,76.95,0.4456
2018-07-12 02-AM,6326.98,437.63,77.2,0.4445
2018-07-12 01-AM,6327.94,439.86,77.82,0.4464
2018-07-12 12-AM,6365.43,442.16,78.25,0.4486
2018-07-11 11-PM,6380,444.34,77.38,0.4487
2018-07-11 10-PM,6368.78,441.3,76.99,0.4485
2018-07-11 09-PM,6361.93,439.59,76.56,0.4478
2018-07-11 08-PM,6356.48,437.94,76.99,0.4472
2018-07-11 07-PM,6350,436.61,77.18,0.4456
2018-07-11 06-PM,6342.96,437.38,78.27,0.4454
2018-07-11 05-PM,6351.79,437.99,77.91,0.4466
2018-07-11 04-PM,6345.93,437.94,77.8,0.4447
2018-07-11 03-PM,6361.51,439.94,78.21,0.4465
2018-07-11 02-PM,6364.74,441.26,78.57,0.4479
2018-07-11 01-PM,6372.31,443.84,78.82,0.4489
2018-07-11 12-PM,6369.94,441.84,79.62,0.4486
2018-07-11 11-AM,6374.5,444.04,78.02,0.448
2018-07-11 10-AM,6346.74,439.85,77.49,0.4452
2018-07-11 09-AM,6341.93,436.59,77.67,0.4445
2018-07-11 08-AM,6367.25,438.94,76.59,0.4469
2018-07-11 07-AM,6348.35,435.01,76,0.4446
2018-07-11 06-AM,6310.75,429.17,76.3,0.4422
2018-07-11 05-AM,6337.94,431.27,76.52,0.4437
2018-07-11 04-AM,6347.12,434.22,76.27,0.4453
2018-07-11 03-AM,6333.75,433.08,77.33,0.4456
2018-07-11 02-AM,6363.77,438.59,77.22,0.4475
2018-07-11 01-AM,6367.45,438.39,77.46,0.4482
2018-07-11 12-AM,6387.73,439.44,75.87,0.4488
2018-07-10 11-PM,6299.46,433.24,76.56,0.442
2018-07-10 10-PM,6371.57,438.03,76.67,0.445
2018-07-10 09-PM,6373.9,440.71,77.68,0.449
2018-07-10 08-PM,6388.59,440.69,76.68,0.448
2018-07-10 07-PM,6373.75,438.01,76.64,0.4468
2018-07-10 06-PM,6373.21,437,76.16,0.4469
2018-07-10 05-PM,6364.99,435,76.27,0.446
2018-07-10 04-PM,6357.31,438.64,76.11,0.4472
2018-07-10 03-PM,6385,440.82,76.36,0.4479
2018-07-10 02-PM,6378.05,440.62,76.13,0.4473
2018-07-10 01-PM,6388.58,440.28,75.38,0.4502
2018-07-10 12-PM,6371.8,434.94,75.03,0.448
2018-07-10 11-AM,6365.03,435.58,76.41,0.446
2018-07-10 10-AM,6475.39,447.46,75.83,0.4526
2018-07-10 09-AM,6450.34,446.61,77.66,0.4508
2018-07-10 08-AM,6587.97,455.2,77.72,0.4597
2018-07-10 07-AM,6605.66,456.3,77.54,0.4613
2018-07-10 06-AM,6597.85,457.49,77.92,0.4594
2018-07-10 05-AM,6620.1,459,78.42,0.4627
2018-07-10 04-AM,6640.57,462.96,78.5,0.4647
2018-07-10 03-AM,6635.92,458.4,78.15,0.4647
2018-07-10 02-AM,6632.53,459.2,79.97,0.4631
2018-07-10 01-AM,6647,469.29,80.24,0.47
2018-07-10 12-AM,6669.73,471.24,80.42,0.4709
2018-07-09 11-PM,6666.75,471.76,81.54,0.4728
2018-07-09 10-PM,6702.37,476.9,81.19,0.4779
2018-07-09 09-PM,6724.78,476.68,81.12,0.477
2018-07-09 08-PM,6691.91,475.23,81.58,0.4749
2018-07-09 07-PM,6706.79,476.1,81.3,0.475
2018-07-09 06-PM,6693.84,475,80.98,0.4725
2018-07-09 05-PM,6689.2,475.86,81.89,0.4717
2018-07-09 04-PM,6700.09,477.83,82.27,0.4764
2018-07-09 03-PM,6715.99,479.36,82.6,0.4772
2018-07-09 02-PM,6726.15,482,82.56,0.4772
2018-07-09 01-PM,6729.46,482.39,81.95,0.4781
2018-07-09 12-PM,6706.08,479.48,82.36,0.4758
2018-07-09 11-AM,6725.15,482.68,81.63,0.4782
2018-07-09 10-AM,6687.02,480.94,81.4,0.4757
2018-07-09 09-AM,6690.03,480.82,81.74,0.4763
2018-07-09 08-AM,6722.57,481.68,82.32,0.4783
2018-07-09 07-AM,6726.09,483.52,82.02,0.48
2018-07-09 06-AM,6712.49,481.54,81.88,0.478
2018-07-09 05-AM,6700.15,479.5,81.74,0.4778
2018-07-09 04-AM,6697.99,481.11,82.14,0.4772
2018-07-09 03-AM,6709.14,482.35,81.48,0.4772
2018-07-09 02-AM,6702.9,479.41,81.92,0.4753
2018-07-09 01-AM,6701.51,483.44,82.49,0.4758
2018-07-09 12-AM,6720.03,487.48,82.28,0.478
2018-07-08 11-PM,6706.6,485.52,83.66,0.4777
2018-07-08 10-PM,6750.99,490.63,83.4,0.4854
2018-07-08 09-PM,6748.01,488.99,83.61,0.485
2018-07-08 08-PM,6741.08,486.82,84.37,0.484
2018-07-08 07-PM,6760.98,489.8,84.41,0.4838
2018-07-08 06-PM,6749.41,490.4,84.7,0.4829
2018-07-08 05-PM,6747.96,488.93,84.66,0.4849
2018-07-08 04-PM,6744.9,487.64,84.61,0.4845
2018-07-08 03-PM,6748.21,489.04,84.49,0.4837
2018-07-08 02-PM,6749.49,486.96,84.4,0.4858
2018-07-08 01-PM,6740.52,486.43,83.68,0.483
2018-07-08 12-PM,6728.02,484.66,84.15,0.4813
2018-07-08 11-AM,6738.99,485.01,83.83,0.4838
2018-07-08 10-AM,6725.04,485.14,83.8,0.4826
2018-07-08 09-AM,6740,485.35,83.88,0.4834
2018-07-08 08-AM,6728.85,484.98,83.7,0.4828
2018-07-08 07-AM,6737.59,484.5,84,0.4855
2018-07-08 06-AM,6730.22,484.6,83.94,0.4823
2018-07-08 05-AM,6736.1,484.5,84.1,0.4823
2018-07-08 04-AM,6717.13,483.1,84.27,0.4825
2018-07-08 03-AM,6718.99,482.88,84.35,0.4814
2018-07-08 02-AM,6743,484.65,84.27,0.4814
2018-07-08 01-AM,6734.04,484.13,84.37,0.48
2018-07-08 12-AM,6742.02,486.2,85.04,0.4803
2018-07-07 11-PM,6759.99,485.68,81.08,0.4852
2018-07-07 10-PM,6579.33,467.78,79.65,0.4712
2018-07-07 09-PM,6530.12,463.63,79.8,0.4674
2018-07-07 08-PM,6517.66,464.26,80.35,0.4678
2018-07-07 07-PM,6541.45,464.9,80.51,0.4678
2018-07-07 06-PM,6548.11,465.99,80.33,0.4659
2018-07-07 05-PM,6544.12,465.76,80.82,0.4662
2018-07-07 04-PM,6558.12,467.4,80.6,0.4663
2018-07-07 03-PM,6565.13,466.5,80.97,0.4657
2018-07-07 02-PM,6560.44,466.79,80.47,0.4671
2018-07-07 01-PM,6526.52,464.7,81.21,0.4647
2018-07-07 12-PM,6565.17,467.32,81.54,0.4681
2018-07-07 11-AM,6585,469.76,81.86,0.4689
2018-07-07 10-AM,6586.96,469.54,81.94,0.4694
2018-07-07 09-AM,6578.04,468.29,82.34,0.47
2018-07-07 08-AM,6574.65,468.44,82.78,0.47
2018-07-07 07-AM,6595.45,469.69,82.73,0.471
2018-07-07 06-AM,6580.48,468.99,82.88,0.4715
2018-07-07 05-AM,6593.39,470.03,83.22,0.4745
2018-07-07 04-AM,6598.78,470.01,82.92,0.4724
2018-07-07 03-AM,6595.62,466.86,83.05,0.4724
2018-07-07 02-AM,6585.95,468.09,82.52,0.4729
2018-07-07 01-AM,6566.77,466.44,83.01,0.4732
2018-07-07 12-AM,6592.58,468.88,83.13,0.4752
2018-07-06 11-PM,6596.53,469.99,82.49,0.4757
2018-07-06 10-PM,6573.53,466.92,82.31,0.4724
2018-07-06 09-PM,6591.79,469.2,82.54,0.4729
2018-07-06 08-PM,6570.17,468.36,82.92,0.4735
2018-07-06 07-PM,6567.12,468.43,82.8,0.4746
2018-07-06 06-PM,6563.73,470,83.36,0.4711
2018-07-06 05-PM,6601.75,470.87,82.69,0.473
2018-07-06 04-PM,6559.01,466.75,82.8,0.4706
2018-07-06 03-PM,6562.87,467.88,83.28,0.4724
2018-07-06 02-PM,6549.84,467.83,83.36,0.472
2018-07-06 01-PM,6567.45,468.16,84,0.4739
2018-07-06 12-PM,6582.25,469.82,82.29,0.4781
2018-07-06 11-AM,6524.24,462.96,82.28,0.4752
2018-07-06 10-AM,6529.52,461.52,81.21,0.4711
2018-07-06 09-AM,6499.46,456.84,81.99,0.4668
2018-07-06 08-AM,6507.2,458.46,81.33,0.4669
2018-07-06 07-AM,6489.18,455.3,81.85,0.4626
2018-07-06 06-AM,6470.29,456.72,82.46,0.4608
2018-07-06 05-AM,6499.47,462.32,82.95,0.466
2018-07-06 04-AM,6525,466.75,83.54,0.4686
2018-07-06 03-AM,6529.5,466.9,83.89,0.4709
2018-07-06 02-AM,6542.59,469,82.92,0.4729
2018-07-06 01-AM,6513.1,465.2,83.11,0.4702
2018-07-06 12-AM,6529.44,466.94,83.09,0.4756
2018-07-05 11-PM,6533.69,467.98,82.87,0.477
2018-07-05 10-PM,6536.98,466.07,82.16,0.478
2018-07-05 09-PM,6498.96,462.43,82.94,0.4719
2018-07-05 08-PM,6511.09,463.92,82.78,0.475
2018-07-05 07-PM,6506.64,461.76,82.48,0.4756
2018-07-05 06-PM,6489.2,461.91,83.61,0.4718
2018-07-05 05-PM,6564.96,467.87,84.25,0.4753
2018-07-05 04-PM,6585.89,470.12,83.95,0.4808
2018-07-05 03-PM,6605.64,470.6,83.84,0.4815
2018-07-05 02-PM,6584.11,467.72,84.8,0.4804
2018-07-05 01-PM,6601.44,469.83,84.48,0.4832
2018-07-05 12-PM,6636.12,474.78,84.18,0.4896
2018-07-05 11-AM,6618,472.49,85.09,0.488
2018-07-05 10-AM,6635.99,475.04,84.98,0.4882
2018-07-05 09-AM,6633.1,474.06,84.79,0.4881
2018-07-05 08-AM,6622.98,471.6,84.64,0.4896
2018-07-05 07-AM,6609.13,471.34,84.59,0.4906
2018-07-05 06-AM,6595.63,469.6,84.92,0.4878
2018-07-05 05-AM,6600.28,471.09,85.37,0.4893
2018-07-05 04-AM,6618.71,472.81,85.16,0.4933
2018-07-05 03-AM,6621.99,470.39,85.45,0.493
2018-07-05 02-AM,6608.28,468.69,86.29,0.4915
2018-07-05 01-AM,6625.12,472.35,84.89,0.4967
2018-07-05 12-AM,6559.14,466.1,85.24,0.4895
2018-07-04 11-PM,6584.25,466.99,86.21,0.4913
2018-07-04 10-PM,6593.01,466.7,86.85,0.4897
2018-07-04 09-PM,6689.89,473.52,86.53,0.5
2018-07-04 08-PM,6687.45,474.56,86.6,0.5039
2018-07-04 07-PM,6687.96,473.06,86.84,0.505
2018-07-04 06-PM,6668.7,472.82,86.97,0.4981
2018-07-04 05-PM,6676.43,473.33,86.69,0.4954
2018-07-04 04-PM,6664,471.8,86.85,0.4939
2018-07-04 03-PM,6684.41,472.74,87.94,0.4954
2018-07-04 02-PM,6694.59,476.18,87.77,0.4984
2018-07-04 01-PM,6708.11,476,85.86,0.4974
2018-07-04 12-PM,6548.79,470.38,85.59,0.4841
2018-07-04 11-AM,6515.08,464.52,85.03,0.4834
2018-07-04 10-AM,6501.01,463.36,85.4,0.4873
2018-07-04 09-AM,6516.73,465.98,84.76,0.4874
2018-07-04 08-AM,6514.88,463.8,84.04,0.4841
2018-07-04 07-AM,6471.16,461.2,84.1,0.4793
2018-07-04 06-AM,6461.13,459.5,84.2,0.4811
2018-07-04 05-AM,6480.94,458.97,83.91,0.4812
2018-07-04 04-AM,6466.54,457.86,83.73,0.4795
2018-07-04 03-AM,6469.22,457.08,83.86,0.479
2018-07-04 02-AM,6460.95,456.77,84.05,0.4769
2018-07-04 01-AM,6457.99,455.55,83.95,0.4774
2018-07-04 12-AM,6455.09,455.68,84.99,0.4773
2018-07-03 11-PM,6507.99,460.89,84.65,0.4846
2018-07-03 10-PM,6477.18,461.42,87.45,0.4801
2018-07-03 09-PM,6614.99,468.4,87.77,0.4959
2018-07-03 08-PM,6614.09,469.9,87.07,0.4954
2018-07-03 07-PM,6603.82,468.88,86.48,0.4949
2018-07-03 06-PM,6572.88,465.81,86.41,0.494
2018-07-03 05-PM,6586.9,466.28,86.38,0.4953
2018-07-03 04-PM,6589.7,469.34,86.07,0.5011
2018-07-03 03-PM,6582.15,468.51,85.91,0.496
2018-07-03 02-PM,6582.34,467.48,86.15,0.494
2018-07-03 01-PM,6562.97,466.56,86.3,0.493
2018-07-03 12-PM,6585.97,470.3,86.99,0.4948
2018-07-03 11-AM,6584.79,472.32,86.33,0.4988
2018-07-03 10-AM,6570.86,469.96,87.14,0.495
2018-07-03 09-AM,6615.92,475.5,87.61,0.4993
2018-07-03 08-AM,6633.07,476.86,88.48,0.5051
2018-07-03 07-AM,6644.77,480,88.72,0.5097
2018-07-03 06-AM,6643.37,480.54,88.22,0.5105
2018-07-03 05-AM,6624.79,480,89,0.5089
2018-07-03 04-AM,6634.97,482.42,87.33,0.514
2018-07-03 03-AM,6628.87,480.39,86,0.5044
2018-07-03 02-AM,6622.44,476.29,85.62,0.4919
2018-07-03 01-AM,6612.02,473.33,85.3,0.4881
2018-07-03 12-AM,6609.19,472.87,85.42,0.488
2018-07-02 11-PM,6612.98,475.63,85.86,0.489
2018-07-02 10-PM,6614.26,478.08,86.54,0.491
2018-07-02 09-PM,6637.16,480.62,85.68,0.4953
2018-07-02 08-PM,6619.01,475.2,85.07,0.4901
2018-07-02 07-PM,6615.84,476.73,85.58,0.4901
2018-07-02 06-PM,6629.07,475.14,84.98,0.4882
2018-07-02 05-PM,6605,471.8,84.82,0.4843
2018-07-02 04-PM,6602.93,471.67,85.76,0.4841
2018-07-02 03-PM,6610.94,474.08,85.35,0.4858
2018-07-02 02-PM,6605.39,470.5,84.02,0.4815
2018-07-02 01-PM,6598.99,470.79,79.99,0.4789
2018-07-02 12-PM,6332.99,449.26,80.07,0.4573
2018-07-02 11-AM,6335,450.56,79.96,0.4579
2018-07-02 10-AM,6326.1,449.13,79.36,0.4568
2018-07-02 09-AM,6317.99,448.3,79.55,0.456
2018-07-02 08-AM,6335.45,449.7,79.7,0.456
2018-07-02 07-AM,6330.41,450.13,78.8,0.459
2018-07-02 06-AM,6307.68,447.06,78.75,0.4568
2018-07-02 05-AM,6297.07,445,79.05,0.4553
2018-07-02 04-AM,6305.67,445.83,79.74,0.4566
2018-07-02 03-AM,6335.13,449.78,79.84,0.4613
2018-07-02 02-AM,6335.08,451.56,79.82,0.4609
2018-07-02 01-AM,6327.37,449.4,80.03,0.4603
2018-07-02 12-AM,6339.61,450.95,79.91,0.461
2018-07-01 11-PM,6349.99,452.42,79.89,0.4622
2018-07-01 10-PM,6366.99,451,80.06,0.4619
2018-07-01 09-PM,6360.79,452.28,79.55,0.4619
2018-07-01 08-PM,6342.43,451.72,78.95,0.4602
2018-07-01 07-PM,6320.77,449.1,79.14,0.4564
2018-07-01 06-PM,6311.6,448.01,79.16,0.4577
2018-07-01 05-PM,6323.84,449.5,79.04,0.4571
2018-07-01 04-PM,6314.47,449.34,79.04,0.4557
2018-07-01 03-PM,6315.68,449.4,78.32,0.4565
2018-07-01 02-PM,6293.9,445.86,78.6,0.452
2018-07-01 01-PM,6348.04,448.76,79.64,0.4569
2018-07-01 12-PM,6346.98,449.9,80.3,0.4577
2018-07-01 11-AM,6378.96,453.63,80.11,0.4619
2018-07-01 10-AM,6375.72,455.29,79.76,0.4618
2018-07-01 09-AM,6354.39,453.4,80.3,0.46
2018-07-01 08-AM,6383,455.69,79.82,0.4603
2018-07-01 07-AM,6373.21,452.75,80.06,0.4594
2018-07-01 06-AM,6351.06,451.96,80.14,0.4608
2018-07-01 05-AM,6371.8,454.21,79.72,0.4612
2018-07-01 04-AM,6356.07,450.31,79.92,0.4568
2018-07-01 03-AM,6343.5,451,79.64,0.454
2018-07-01 02-AM,6343.49,451,80.07,0.4546
2018-07-01 01-AM,6355.3,451.42,80.34,0.4573
2018-07-01 12-AM,6368.37,452,81.2,0.4624
2018-06-30 11-PM,6385.71,453.84,79.65,0.469
2018-06-30 10-PM,6336.48,447.3,79.75,0.4588
2018-06-30 09-PM,6335.52,444.74,79.81,0.459
2018-06-30 08-PM,6361.18,447.25,79.87,0.4606
2018-06-30 07-PM,6325.68,443.41,79.8,0.4568
2018-06-30 06-PM,6324.53,442.84,80.32,0.4562
2018-06-30 05-PM,6345.08,445.49,80.95,0.4587
2018-06-30 04-PM,6344.21,446.72,81.24,0.4611
2018-06-30 03-PM,6372.83,446.38,81.07,0.4636
2018-06-30 02-PM,6359.05,448.36,81.87,0.4632
2018-06-30 01-PM,6381.91,453.51,81.91,0.4685
2018-06-30 12-PM,6391.14,453.81,82.06,0.47
2018-06-30 11-AM,6396.22,452.68,82.2,0.4682
2018-06-30 10-AM,6379.02,450.5,82.84,0.4668
2018-06-30 09-AM,6411.46,457.78,82,0.4716
2018-06-30 08-AM,6388.4,451.1,82.18,0.4689
2018-06-30 07-AM,6400,451.59,82.03,0.4688
2018-06-30 06-AM,6382.41,450,82.07,0.4685
2018-06-30 05-AM,6390.9,452,82,0.4703
2018-06-30 04-AM,6381.01,450.32,81.9,0.4688
2018-06-30 03-AM,6369.58,447.33,81.84,0.4676
2018-06-30 02-AM,6394.77,449.65,82.38,0.4678
2018-06-30 01-AM,6413.99,451.52,80.58,0.4735
2018-06-30 12-AM,6234.42,440.79,79.03,0.4652
2018-06-29 11-PM,6204.24,434.4,79.66,0.4537
2018-06-29 10-PM,6249,433.56,74.44,0.4567
2018-06-29 09-PM,5920.74,415,74.08,0.4326
2018-06-29 08-PM,5893.56,413.5,73.32,0.4346
2018-06-29 07-PM,5876.69,408.8,73.57,0.4296
2018-06-29 06-PM,5881.68,410.29,73.99,0.4293
2018-06-29 05-PM,5895,412.51,73.47,0.4316
2018-06-29 04-PM,5876.08,411.02,73.94,0.4295
2018-06-29 03-PM,5896.02,413.06,73.97,0.4341
2018-06-29 02-PM,5901,413.66,72.91,0.4356
2018-06-29 01-PM,5860.82,407.99,73.74,0.427
2018-06-29 12-PM,5864.77,409.96,73.35,0.4289
2018-06-29 11-AM,5873.57,409.86,73.6,0.428
2018-06-29 10-AM,5881.71,415.57,74.29,0.4374
2018-06-29 09-AM,5914.9,417,73.65,0.4433
2018-06-29 08-AM,5888.8,414.96,73.42,0.4397
2018-06-29 07-AM,5889.53,415.85,74.19,0.441
2018-06-29 06-AM,5886.45,416.35,74.67,0.4419
2018-06-29 05-AM,5889.09,417,74.2,0.446
2018-06-29 04-AM,5848.77,414.98,74.85,0.4455
2018-06-29 03-AM,5872.5,421.01,74.78,0.4483
2018-06-29 02-AM,5862.59,421.14,74.59,0.4458
2018-06-29 01-AM,5868.5,420.48,74.89,0.447
2018-06-29 12-AM,5883.25,423.1,74.28,0.4483
2018-06-28 11-PM,5848.33,420.51,76.54,0.4461
2018-06-28 10-PM,5941.99,426.56,76.53,0.452
2018-06-28 09-PM,5915,426.52,78.2,0.446
2018-06-28 08-PM,6048.02,433.92,79.08,0.4552
2018-06-28 07-PM,6088.98,434.27,79.16,0.4588
2018-06-28 06-PM,6096.78,435.46,79.48,0.4593
2018-06-28 05-PM,6099.68,436.08,79.29,0.4604
2018-06-28 04-PM,6101.41,436.12,79.48,0.4606
2018-06-28 03-PM,6091.2,435.29,80.04,0.4596
2018-06-28 02-PM,6113.93,437.26,78.8,0.4605
2018-06-28 01-PM,6108.53,435.61,78.78,0.4604
2018-06-28 12-PM,6106.85,436.28,78.28,0.4608
2018-06-28 11-AM,6109.99,435.94,78.13,0.4593
2018-06-28 10-AM,6087.61,432.97,78.31,0.4578
2018-06-28 09-AM,6102.83,432.85,79.01,0.4595
2018-06-28 08-AM,6111.56,435,78.72,0.4621
2018-06-28 07-AM,6113.99,435,78.71,0.4599
2018-06-28 06-AM,6101.89,432.92,79.26,0.462
2018-06-28 05-AM,6114.25,433.36,78.99,0.4638
2018-06-28 04-AM,6100.1,432.92,78.99,0.4646
2018-06-28 03-AM,6095.52,432.66,80.3,0.463
2018-06-28 02-AM,6111.95,436.73,81.07,0.4663
2018-06-28 01-AM,6131.77,438.5,81.3,0.4704
2018-06-28 12-AM,6146.55,442.09,80.78,0.4721
2018-06-27 11-PM,6135.64,441.55,80.85,0.4709
2018-06-27 10-PM,6133.11,437.56,80.2,0.4708
2018-06-27 09-PM,6123.72,434.59,80.28,0.4686
2018-06-27 08-PM,6125.92,435.44,80.85,0.468
2018-06-27 07-PM,6142.79,436.46,80.72,0.471
2018-06-27 06-PM,6121.99,433.64,80.89,0.4669
2018-06-27 05-PM,6121.39,434.32,80.35,0.468
2018-06-27 04-PM,6125.53,433.78,80.19,0.4708
2018-06-27 03-PM,6105.85,431.5,77.72,0.4644
2018-06-27 02-PM,6053.99,424.82,78.66,0.4577
2018-06-27 01-PM,6085.85,431.14,78.5,0.4624
2018-06-27 12-PM,6091.9,432.32,78.91,0.462
2018-06-27 11-AM,6094,433.99,79.31,0.4633
2018-06-27 10-AM,6120.54,440.1,77.96,0.4674
2018-06-27 09-AM,6102.12,436.79,77.09,0.4619
2018-06-27 08-AM,6071.05,434.3,76.47,0.4598
2018-06-27 07-AM,6078,431.88,76.45,0.4589
2018-06-27 06-AM,6074.07,429.99,76.19,0.4561
2018-06-27 05-AM,6079.88,433.04,75.58,0.4577
2018-06-27 04-AM,6062.53,429.07,75.28,0.4546
2018-06-27 03-AM,6031.91,427.38,75.94,0.4524
2018-06-27 02-AM,6073.02,431.02,76.42,0.455
2018-06-27 01-AM,6085.84,432.06,76.49,0.457
2018-06-27 12-AM,6084.27,433.44,76.01,0.4588
2018-06-26 11-PM,6068,429.73,77.48,0.4529
2018-06-26 10-PM,6163.52,438.45,79.31,0.4644
2018-06-26 09-PM,6224.11,444.14,78.95,0.4701
2018-06-26 08-PM,6189.84,440.99,78.71,0.4682
2018-06-26 07-PM,6171.1,437.72,78.53,0.4674
2018-06-26 06-PM,6171.9,437,79.36,0.4671
2018-06-26 05-PM,6192.39,445.2,79.46,0.471
2018-06-26 04-PM,6184.18,445.78,79.56,0.4718
2018-06-26 03-PM,6188,446,79.39,0.4732
2018-06-26 02-PM,6184.09,445.87,79.86,0.4743
2018-06-26 01-PM,6172.49,444.59,80.99,0.4746
2018-06-26 12-PM,6214.33,450.96,80.94,0.4785
2018-06-26 11-AM,6204.9,448.18,81.43,0.4781
2018-06-26 10-AM,6222,450.2,80.45,0.479
2018-06-26 09-AM,6195.76,445.44,81.72,0.4755
2018-06-26 08-AM,6224.32,451.1,81.98,0.4782
2018-06-26 07-AM,6220.01,455.26,82.16,0.4801
2018-06-26 06-AM,6242.87,456.28,82.42,0.48
2018-06-26 05-AM,6252.38,460.05,81.8,0.4817
2018-06-26 04-AM,6247.06,458.14,81.7,0.4799
2018-06-26 03-AM,6234.87,458.41,81.84,0.4796
2018-06-26 02-AM,6233.39,458,81.59,0.4797
2018-06-26 01-AM,6225.13,456.26,81.11,0.4783
2018-06-26 12-AM,6197.62,453.99,81.68,0.4748
2018-06-25 11-PM,6253.61,458.48,81.71,0.4802
2018-06-25 10-PM,6238.5,460.21,82.04,0.4804
2018-06-25 09-PM,6259,462.99,81.9,0.48
2018-06-25 08-PM,6251.24,459.56,81.83,0.478
2018-06-25 07-PM,6257.43,460.2,82.18,0.475
2018-06-25 06-PM,6266.44,463.2,82.61,0.4809
2018-06-25 05-PM,6279.01,463.58,82.85,0.4829
2018-06-25 04-PM,6277.66,464.23,83.1,0.4798
