Date,BTC,ETH,LTC,XRP
2018-08-22 03-PM,6423.26,275.9,55.3,0.326
2018-08-22 02-PM,6450,283.32,55.92,0.33
2018-08-22 01-PM,6652.39,285.2,57.77,0.3369
2018-08-22 12-PM,6666.99,284.64,57.69,0.3397
2018-08-22 11-AM,6665.64,284.96,57.95,0.3403
2018-08-22 10-AM,6667.99,283.76,57.96,0.3411
2018-08-22 09-AM,6662,283.77,57.49,0.34
2018-08-22 08-AM,6669.62,283.99,57.35,0.3408
2018-08-22 07-AM,6673.79,282.89,57.3,0.3401
2018-08-22 06-AM,6651.38,285.05,57.32,0.3393
2018-08-22 05-AM,6684.99,286.46,57.73,0.3396
2018-08-22 04-AM,6675.19,288.61,57.5,0.3388
2018-08-22 03-AM,6721.4,291.12,57.85,0.3415
2018-08-22 02-AM,6730.31,291.71,57.87,0.3444
2018-08-22 01-AM,6725.6,295.34,58.16,0.3456
2018-08-22 12-AM,6804.45,279.48,58.36,0.35
2018-08-21 11-PM,6464.71,281.25,55.93,0.332
2018-08-21 10-PM,6479.27,280.23,56.47,0.3339
2018-08-21 09-PM,6476,280.1,56.77,0.3347
2018-08-21 08-PM,6457.64,277.13,56.42,0.3331
2018-08-21 07-PM,6457.83,277.24,55.92,0.3312
2018-08-21 06-PM,6433.79,276.82,55.58,0.3285
2018-08-21 05-PM,6454.97,275.01,55.24,0.3293
2018-08-21 04-PM,6415.01,276.84,54.88,0.3255
2018-08-21 03-PM,6439.83,275.31,55.62,0.3292
2018-08-21 02-PM,6423.05,277.19,55.07,0.3288
2018-08-21 01-PM,6424.98,275.95,55.22,0.3288
2018-08-21 12-PM,6408.55,281.08,55.17,0.3274
2018-08-21 11-AM,6436.6,280.73,55.97,0.3312
2018-08-21 10-AM,6438.08,283,55.87,0.3325
2018-08-21 09-AM,6451.79,282.7,55.74,0.3356
2018-08-21 08-AM,6431.52,284.99,55.58,0.3318
2018-08-21 07-AM,6473.74,279.31,55.93,0.3358
2018-08-21 06-AM,6398.61,278.92,55.21,0.33
2018-08-21 05-AM,6384.99,276.54,55.1,0.3294
2018-08-21 04-AM,6313.74,275.39,54.28,0.326
2018-08-21 03-AM,6293.63,276.15,54.07,0.3214
2018-08-21 02-AM,6307.99,275.26,54.29,0.3207
2018-08-21 01-AM,6307.94,274.51,53.96,0.3191
2018-08-21 12-AM,6305.99,274.47,53.97,0.3186
2018-08-20 11-PM,6309,270.85,54.1,0.3212
2018-08-20 10-PM,6260.82,274.25,53.46,0.3149
2018-08-20 09-PM,6308.16,282.85,54.47,0.3243
2018-08-20 08-PM,6414.22,286.28,55.99,0.3371
2018-08-20 07-PM,6455.82,284.8,55.81,0.3419
2018-08-20 06-PM,6446.67,288.79,56.35,0.3351
2018-08-20 05-PM,6470,289.7,56.74,0.3352
2018-08-20 04-PM,6470,289.72,56.8,0.3337
2018-08-20 03-PM,6478.55,286.55,56.9,0.3345
2018-08-20 02-PM,6427.41,286.45,56.18,0.3305
2018-08-20 01-PM,6447.99,285.93,56.18,0.3319
2018-08-20 12-PM,6438.28,289.21,55.73,0.3324
2018-08-20 11-AM,6449.89,290.82,56.12,0.3359
2018-08-20 10-AM,6450.98,290.15,56.37,0.3365
2018-08-20 09-AM,6412.99,288.68,55.88,0.3338
2018-08-20 08-AM,6412.99,290.48,55.33,0.33
2018-08-20 07-AM,6442.66,297.4,55.55,0.3356
2018-08-20 06-AM,6461.15,296.16,56.69,0.341
2018-08-20 05-AM,6439.99,298.63,56.8,0.3375
2018-08-20 04-AM,6469.54,297.42,57.51,0.3404
2018-08-20 03-AM,6462.99,300.52,57.78,0.3373
2018-08-20 02-AM,6484.76,301.49,57.95,0.346
2018-08-20 01-AM,6500.99,303.1,58.11,0.3478
2018-08-20 12-AM,6513.37,301.39,58.33,0.3482
2018-08-19 11-PM,6510.99,299.97,58.23,0.3461
2018-08-19 10-PM,6481.99,301.63,57.9,0.3419
2018-08-19 09-PM,6522.99,300.79,58.08,0.3456
2018-08-19 08-PM,6500,303.48,57.96,0.3429
2018-08-19 07-PM,6539.99,296.48,58.45,0.3498
2018-08-19 06-PM,6380.99,294.81,57.36,0.3405
2018-08-19 05-PM,6363.86,293.26,56.94,0.3383
2018-08-19 04-PM,6357.88,296.82,56.73,0.3346
2018-08-19 03-PM,6381.13,300.16,57.54,0.3363
2018-08-19 02-PM,6409.39,301.84,58.42,0.3405
2018-08-19 01-PM,6428.67,306.06,58.3,0.3454
2018-08-19 12-PM,6454.69,300.62,58.13,0.3507
2018-08-19 11-AM,6418.49,301.91,57.4,0.3451
2018-08-19 10-AM,6423.34,296.65,57.5,0.3516
2018-08-19 09-AM,6380,295.19,57.03,0.3401
2018-08-19 08-AM,6366.48,295.99,57.15,0.3311
2018-08-19 07-AM,6371.64,293.38,56.62,0.3287
2018-08-19 06-AM,6353.28,295.32,56.46,0.327
2018-08-19 05-AM,6360,293.5,56.73,0.3273
2018-08-19 04-AM,6378.25,292.49,56.87,0.329
2018-08-19 03-AM,6368.21,291.38,57.41,0.3242
2018-08-19 02-AM,6333.51,292.56,57.46,0.3207
2018-08-19 01-AM,6370.62,291.43,57.43,0.3237
2018-08-19 12-AM,6352.5,293.65,56.87,0.3214
2018-08-18 11-PM,6371.49,293.83,56.71,0.3211
2018-08-18 10-PM,6399.28,295.4,57.17,0.3283
2018-08-18 09-PM,6401.79,294.46,56.73,0.3245
2018-08-18 08-PM,6392.86,288,56.71,0.3277
2018-08-18 07-PM,6364.24,290.3,56.08,0.32
2018-08-18 06-PM,6366.64,289.68,56.41,0.3193
2018-08-18 05-PM,6370.14,286.74,56.62,0.325
2018-08-18 04-PM,6343.05,287.52,55.64,0.3193
2018-08-18 03-PM,6350.59,290.13,55.62,0.318
2018-08-18 02-PM,6362.23,294.35,56.93,0.3231
2018-08-18 01-PM,6342.07,300.95,56.37,0.3251
2018-08-18 12-PM,6358.07,309.3,56.76,0.3281
2018-08-18 11-AM,6480.11,311,59,0.341
2018-08-18 10-AM,6507.85,310,58.95,0.3462
2018-08-18 09-AM,6508,308.37,59.01,0.3434
2018-08-18 08-AM,6490.18,308.21,58.65,0.3399
2018-08-18 07-AM,6488.08,306.91,58.54,0.3378
2018-08-18 06-AM,6478.43,306.26,58.29,0.3357
2018-08-18 05-AM,6474.13,310.98,58.11,0.3365
2018-08-18 04-AM,6503.82,311.97,60.01,0.351
2018-08-18 03-AM,6513.24,312.23,60.35,0.3517
2018-08-18 02-AM,6524.38,311,60.42,0.3503
2018-08-18 01-AM,6502.45,314.56,60,0.3471
2018-08-18 12-AM,6531.29,318.75,60.93,0.355
2018-08-17 11-PM,6593.42,317.43,62.06,0.3674
2018-08-17 10-PM,6580.15,315.68,61.78,0.3668
2018-08-17 09-PM,6562.29,307.88,61.35,0.3598
2018-08-17 08-PM,6511.83,300.93,59.67,0.35
2018-08-17 07-PM,6482.83,302.3,58.69,0.3349
2018-08-17 06-PM,6501.77,303.88,59.04,0.3367
2018-08-17 05-PM,6517.66,304.27,59.52,0.3289
2018-08-17 04-PM,6509,300.71,59.78,0.3252
2018-08-17 03-PM,6502.29,295.87,59,0.3208
2018-08-17 02-PM,6483.89,294.92,58.48,0.315
2018-08-17 01-PM,6465,298.02,57.99,0.3144
2018-08-17 12-PM,6478.9,298.58,58.72,0.316
2018-08-17 11-AM,6477.96,298.07,57.88,0.3149
2018-08-17 10-AM,6467.53,297.17,57.31,0.314
2018-08-17 09-AM,6428.13,300.95,56.84,0.3078
2018-08-17 08-AM,6500,299.5,57.32,0.3177
2018-08-17 07-AM,6456.07,301.38,56.83,0.312
2018-08-17 06-AM,6495.33,301.14,57.35,0.3116
2018-08-17 05-AM,6501.52,298.22,56.63,0.3022
2018-08-17 04-AM,6441.99,298.12,56.59,0.3004
2018-08-17 03-AM,6461.68,296.62,56.82,0.3013
2018-08-17 02-AM,6414.69,297.27,56.27,0.2964
2018-08-17 01-AM,6413.15,291.85,56.76,0.2986
2018-08-17 12-AM,6337.99,291.52,55.75,0.2931
2018-08-16 11-PM,6340.82,286.62,55.79,0.2944
2018-08-16 10-PM,6313.51,285.37,55.25,0.2915
2018-08-16 09-PM,6275,284.98,54.92,0.2908
2018-08-16 08-PM,6277.96,283.26,55.27,0.2917
2018-08-16 07-PM,6256.37,291.15,55.57,0.2937
2018-08-16 06-PM,6405.9,291.99,56.9,0.2966
2018-08-16 05-PM,6421.95,290.78,56.69,0.3004
2018-08-16 04-PM,6409.99,290.5,56.7,0.3
2018-08-16 03-PM,6397.31,291.1,55.98,0.2963
2018-08-16 02-PM,6410.67,288.02,56.27,0.2936
2018-08-16 01-PM,6316.57,292.71,55.82,0.2895
2018-08-16 12-PM,6353.69,287.74,56.27,0.2887
2018-08-16 11-AM,6318.01,295.42,55.78,0.2857
2018-08-16 10-AM,6444.68,296.25,57.1,0.293
2018-08-16 09-AM,6450,292.04,57.3,0.2941
2018-08-16 08-AM,6397.6,290.28,56.35,0.2889
2018-08-16 07-AM,6385.9,289.54,56.08,0.293
2018-08-16 06-AM,6374.94,283.72,56.08,0.2867
2018-08-16 05-AM,6296.43,284,55.04,0.2816
2018-08-16 04-AM,6291.35,283.37,55.05,0.281
2018-08-16 03-AM,6309.68,281.39,55.02,0.2819
2018-08-16 02-AM,6283.08,282.43,54.55,0.2801
2018-08-16 01-AM,6291.72,281.29,55.08,0.2836
2018-08-16 12-AM,6269.35,283.37,54.87,0.2805
2018-08-15 11-PM,6297.49,281.17,55.65,0.2812
2018-08-15 10-PM,6272.3,287.17,54.39,0.2803
2018-08-15 09-PM,6340.01,290.06,55.52,0.2852
2018-08-15 08-PM,6417.44,288.44,56.54,0.2901
2018-08-15 07-PM,6378.5,288.6,55.98,0.2889
2018-08-15 06-PM,6378.44,297.74,56.08,0.2863
2018-08-15 05-PM,6538.06,300.12,57.86,0.2893
2018-08-15 04-PM,6571.31,303.79,58.12,0.2995
2018-08-15 03-PM,6593.95,294.13,58.92,0.3019
2018-08-15 02-PM,6446.14,288.92,57.26,0.2939
2018-08-15 01-PM,6413.2,283.34,56.11,0.2901
2018-08-15 12-PM,6343,285.12,55.32,0.2835
2018-08-15 11-AM,6390.19,283.86,55.83,0.2885
2018-08-15 10-AM,6357.26,280.45,55.45,0.287
2018-08-15 09-AM,6303.94,283.07,55.5,0.2822
2018-08-15 08-AM,6378.22,286.39,56.31,0.2849
2018-08-15 07-AM,6440,284.16,56.46,0.2878
2018-08-15 06-AM,6411.09,281.13,56.26,0.2885
2018-08-15 05-AM,6319.64,279.8,55.1,0.2836
2018-08-15 04-AM,6301,285.89,55.18,0.28
2018-08-15 03-AM,6334.78,285.7,55.83,0.2855
2018-08-15 02-AM,6295.43,286.08,55.84,0.2868
2018-08-15 01-AM,6263.77,282.38,56.02,0.2881
2018-08-15 12-AM,6221.39,282.87,55.41,0.2878
2018-08-14 11-PM,6214.78,277.83,55.09,0.2824
2018-08-14 10-PM,6193.62,266.18,54.25,0.273
2018-08-14 09-PM,6126.2,262.73,52.58,0.2644
2018-08-14 08-PM,6110,259,52.85,0.2641
2018-08-14 07-PM,6072.4,261.66,52.07,0.2613
2018-08-14 06-PM,6090.64,257.93,52.24,0.2649
2018-08-14 05-PM,6055.37,255.01,51.78,0.2598
2018-08-14 04-PM,6028.88,257.81,51.38,0.258
2018-08-14 03-PM,6032.96,259.92,51.51,0.2586
2018-08-14 02-PM,6033,254.11,52.01,0.2585
2018-08-14 01-PM,6031,264,51.54,0.2585
2018-08-14 12-PM,6127.78,265.63,53.26,0.262
2018-08-14 11-AM,6100,261.08,52.5,0.2626
2018-08-14 10-AM,6010.79,263.25,51.3,0.26
2018-08-14 09-AM,6029.52,265.63,51.4,0.2609
2018-08-14 08-AM,6047.93,264.74,51.89,0.263
2018-08-14 07-AM,6030,269.77,51.23,0.262
2018-08-14 06-AM,6030,262.66,51.55,0.2634
2018-08-14 05-AM,5978.46,266,51.09,0.2588
2018-08-14 04-AM,5985,269.1,51.81,0.2575
2018-08-14 03-AM,6000.6,267.65,52.13,0.262
2018-08-14 02-AM,5993.29,262.27,52.1,0.2632
2018-08-14 01-AM,5941.33,256.68,51.47,0.2569
2018-08-14 12-AM,6032.28,271.19,50.69,0.253
2018-08-13 11-PM,6223.88,283.95,54.5,0.2656
2018-08-13 10-PM,6252.63,284.29,56.5,0.2744
2018-08-13 09-PM,6260,287.44,56.64,0.277
2018-08-13 08-PM,6241.2,288.83,56.13,0.2776
2018-08-13 07-PM,6281.43,289.45,56.33,0.2785
2018-08-13 06-PM,6237.06,289.2,56.05,0.2797
2018-08-13 05-PM,6247.34,288.72,56.56,0.2841
2018-08-13 04-PM,6234.31,294.66,56.52,0.2821
2018-08-13 03-PM,6291.85,300.29,57.12,0.2913
2018-08-13 02-PM,6293.48,315.44,57.18,0.294
2018-08-13 01-PM,6380.87,317.72,59.06,0.2997
2018-08-13 12-PM,6414.74,319.11,59.28,0.3033
2018-08-13 11-AM,6448.81,318.77,60.23,0.3043
2018-08-13 10-AM,6447.24,319.74,59.91,0.3037
2018-08-13 09-AM,6464.41,319.54,59.83,0.3053
2018-08-13 08-AM,6457.92,318.57,59.54,0.3055
2018-08-13 07-AM,6473.42,317.05,60,0.3054
2018-08-13 06-AM,6438.26,316.21,59.75,0.3019
2018-08-13 05-AM,6413.04,314.73,59.51,0.3017
2018-08-13 04-AM,6328.68,318.17,58.93,0.2987
2018-08-13 03-AM,6343.34,319.6,59.01,0.2991
2018-08-13 02-AM,6346.14,319.5,59.08,0.3003
2018-08-13 01-AM,6321.5,319,58.86,0.298
2018-08-13 12-AM,6325.52,319.31,59.18,0.2999
2018-08-12 11-PM,6325,318.08,59.36,0.2989
2018-08-12 10-PM,6310.82,319.34,59.24,0.2952
2018-08-12 09-PM,6343.57,320.6,59.51,0.2981
2018-08-12 08-PM,6368.38,319.87,59.68,0.2981
2018-08-12 07-PM,6339.63,320.68,59.47,0.2975
2018-08-12 06-PM,6321.56,320.71,59.43,0.298
2018-08-12 05-PM,6307.31,320.51,59.27,0.2986
2018-08-12 04-PM,6299.93,321.93,59.45,0.2998
2018-08-12 03-PM,6307.93,322.12,59.96,0.2996
2018-08-12 02-PM,6315.52,319.67,59.76,0.3004
2018-08-12 01-PM,6300.87,319.15,59.22,0.3003
2018-08-12 12-PM,6265.56,317.06,58.96,0.3003
2018-08-12 11-AM,6256.77,322.39,59.47,0.3006
2018-08-12 10-AM,6342.78,322.5,60.08,0.3061
2018-08-12 09-AM,6325.13,322.15,60.15,0.3046
2018-08-12 08-AM,6329.15,323.35,60.43,0.305
2018-08-12 07-AM,6309.25,325.32,60.35,0.304
2018-08-12 06-AM,6319.35,326.57,60.41,0.3043
2018-08-12 05-AM,6336.45,326.37,60.76,0.3074
2018-08-12 04-AM,6331.85,321.02,61.33,0.3078
2018-08-12 03-AM,6267.62,322.24,59.83,0.304
2018-08-12 02-AM,6281.76,321.85,59.55,0.3048
2018-08-12 01-AM,6284.9,319.86,59.59,0.3035
2018-08-12 12-AM,6267.57,320.92,58.68,0.3012
2018-08-11 11-PM,6280.02,317.5,58.35,0.3009
2018-08-11 10-PM,6239.98,327.54,57.79,0.2971
2018-08-11 09-PM,6395.47,324.74,59.77,0.3104
2018-08-11 08-PM,6390.83,325.77,58.61,0.3065
2018-08-11 07-PM,6419.37,323.15,58.51,0.3089
2018-08-11 06-PM,6393.13,323.11,58.4,0.3073
2018-08-11 05-PM,6390.78,326.1,58.59,0.3065
2018-08-11 04-PM,6452.83,306.69,59.39,0.313
2018-08-11 03-PM,6113.41,308.89,55.97,0.2898
2018-08-11 02-PM,6114.99,312.09,55.9,0.2954
2018-08-11 01-PM,6123.42,307.47,56.53,0.2951
2018-08-11 12-PM,6111.58,308.61,55.85,0.2917
2018-08-11 11-AM,6117.27,315.04,55.75,0.2938
2018-08-11 10-AM,6117.27,317.03,55.8,0.2951
2018-08-11 09-AM,6116.21,316.21,56.04,0.2984
2018-08-11 08-AM,6110.99,317.25,55.98,0.2991
2018-08-11 07-AM,6100.38,316.92,55.8,0.2995
2018-08-11 06-AM,6108.54,313.57,56.11,0.2958
2018-08-11 05-AM,6083.15,315.25,55.49,0.2929
2018-08-11 04-AM,6105,317.87,55.83,0.293
2018-08-11 03-AM,6100.37,318.87,57.25,0.3018
2018-08-11 02-AM,6110.29,324.79,56.86,0.3006
2018-08-11 01-AM,6139.17,326.24,57.29,0.3069
2018-08-11 12-AM,6101.68,328.38,56.55,0.3128
2018-08-10 11-PM,6087.26,331.63,58.18,0.315
2018-08-10 10-PM,6139.99,328.3,59.15,0.3187
2018-08-10 09-PM,6091.87,326.82,58.72,0.3155
2018-08-10 08-PM,6071.46,342.6,58.55,0.3137
2018-08-10 07-PM,6189.04,355.38,60.32,0.323
2018-08-10 06-PM,6407.89,356.22,61.68,0.3316
2018-08-10 05-PM,6399.23,357.66,61.99,0.3335
2018-08-10 04-PM,6417.55,357.17,61.96,0.3331
2018-08-10 03-PM,6375.22,360.57,61.14,0.331
2018-08-10 02-PM,6451.22,359.5,61.75,0.3351
2018-08-10 01-PM,6429.99,361.85,61.62,0.3345
2018-08-10 12-PM,6489.18,362.2,62.41,0.337
2018-08-10 11-AM,6503.83,357.1,62.31,0.3379
2018-08-10 10-AM,6328.93,357.97,61.15,0.3314
2018-08-10 09-AM,6346.85,357.29,61.14,0.3328
2018-08-10 08-AM,6350.38,358.5,61.11,0.331
2018-08-10 07-AM,6400.94,361.22,61.43,0.3354
2018-08-10 06-AM,6468.04,360.25,62.6,0.337
2018-08-10 05-AM,6445.43,359.58,62.55,0.3376
2018-08-10 04-AM,6433.31,360.69,62.05,0.3373
2018-08-10 03-AM,6429.37,360.33,62.46,0.3369
2018-08-10 02-AM,6465.9,359.41,62.39,0.3378
2018-08-10 01-AM,6481.03,361.57,62.32,0.3389
2018-08-10 12-AM,6537.07,364.98,62.78,0.3395
2018-08-09 11-PM,6558.95,363.52,63.08,0.3454
2018-08-09 10-PM,6543.76,369.23,62.98,0.3442
2018-08-09 09-PM,6599.79,370.43,64.69,0.3486
2018-08-09 08-PM,6586.73,363.22,64.8,0.3483
2018-08-09 07-PM,6518,361.99,63.79,0.347
2018-08-09 06-PM,6471.6,362.43,63.27,0.3435
2018-08-09 05-PM,6476.47,363.34,63.46,0.3434
2018-08-09 04-PM,6466.44,363.7,63.65,0.3426
2018-08-09 03-PM,6454.86,362.83,63.27,0.3395
2018-08-09 02-PM,6447.24,365.45,62.81,0.342
2018-08-09 01-PM,6500.76,361.62,63.54,0.3496
2018-08-09 12-PM,6429.76,354.3,62.54,0.3448
2018-08-09 11-AM,6258.71,358.08,61.34,0.3352
2018-08-09 10-AM,6321.9,360.01,61.89,0.3407
2018-08-09 09-AM,6341.01,360.63,62.45,0.3447
2018-08-09 08-AM,6336.83,360.43,62.3,0.344
2018-08-09 07-AM,6317.32,359.72,61.89,0.3409
2018-08-09 06-AM,6322.99,361.15,62.98,0.3438
2018-08-09 05-AM,6354.99,360.95,63.89,0.3521
2018-08-09 04-AM,6348.99,361.91,63.81,0.3546
2018-08-09 03-AM,6341.99,359.37,62.88,0.3495
2018-08-09 02-AM,6323.6,359.3,62.72,0.3398
2018-08-09 01-AM,6310.7,358.95,63.13,0.3409
2018-08-09 12-AM,6327.87,357.27,63.28,0.3389
2018-08-08 11-PM,6284.12,355.59,62.72,0.3367
2018-08-08 10-PM,6283.59,351.97,62.15,0.3317
2018-08-08 09-PM,6262.43,358.99,61.88,0.3291
2018-08-08 08-PM,6299.33,357.72,62.97,0.3309
2018-08-08 07-PM,6314.96,363.09,62.84,0.3337
2018-08-08 06-PM,6338.49,357.88,63.31,0.341
2018-08-08 05-PM,6263.04,356.41,61.96,0.327
2018-08-08 04-PM,6242.89,355.35,61.86,0.325
2018-08-08 03-PM,6260.03,367.27,61.71,0.3245
2018-08-08 02-PM,6483.01,364.29,64.26,0.3415
2018-08-08 01-PM,6492.21,365.13,63.79,0.34
2018-08-08 12-PM,6465.35,366.54,63.84,0.3434
2018-08-08 11-AM,6492.36,368.27,65.24,0.3503
2018-08-08 10-AM,6506.91,366.7,66.07,0.3517
2018-08-08 09-AM,6483.45,369.14,65.72,0.3505
2018-08-08 08-AM,6495.77,368.99,65.83,0.3514
2018-08-08 07-AM,6510.77,367.76,65.85,0.3515
2018-08-08 06-AM,6457,373.23,65.22,0.3439
2018-08-08 05-AM,6546.85,372.67,66.24,0.3503
2018-08-08 04-AM,6533.94,370.99,66.1,0.35
2018-08-08 03-AM,6499.01,376.24,65.92,0.3526
2018-08-08 02-AM,6587.01,378.15,66.92,0.3602
2018-08-08 01-AM,6619.61,376.88,67.25,0.3622
2018-08-08 12-AM,6578.95,376.95,66.89,0.3592
2018-08-07 11-PM,6604.46,378.3,66.94,0.3637
2018-08-07 10-PM,6717.68,380.78,67.37,0.3778
2018-08-07 09-PM,6744.7,377.99,68.14,0.3781
2018-08-07 08-PM,6759.43,384.66,67.89,0.38
2018-08-07 07-PM,6878.59,393.87,69.15,0.3886
2018-08-07 06-PM,6999.8,404.69,72.52,0.4003
2018-08-07 05-PM,7094.6,407.97,74.4,0.4058
2018-08-07 04-PM,7114,408.41,74.73,0.4078
2018-08-07 03-PM,7112.95,408.6,74.75,0.4096
2018-08-07 02-PM,7112.21,407.75,74.29,0.4078
2018-08-07 01-PM,7088.77,407.72,74.39,0.4094
2018-08-07 12-PM,7063.85,408.99,74.3,0.4096
2018-08-07 11-AM,7116.72,409.86,74.76,0.4121
2018-08-07 10-AM,7082.3,409.18,74.86,0.4118
2018-08-07 09-AM,7046.69,410.24,74.58,0.4094
2018-08-07 08-AM,7060.78,408.82,74.61,0.4115
2018-08-07 07-AM,7041.69,408.69,74.61,0.4101
2018-08-07 06-AM,7020.97,405.46,74.65,0.4119
2018-08-07 05-AM,6943.97,404.91,73.28,0.407
2018-08-07 04-AM,6926.9,405.12,73.35,0.4075
2018-08-07 03-AM,6956.08,404.87,73.33,0.4089
2018-08-07 02-AM,6927.12,404.99,73.54,0.4092
2018-08-07 01-AM,6943.99,403.76,73.58,0.4063
2018-08-07 12-AM,6913.38,405.81,73.19,0.4054
2018-08-06 11-PM,6958.82,404.25,73.78,0.412
2018-08-06 10-PM,6936.11,402.06,73.49,0.4128
2018-08-06 09-PM,6881.69,401.31,73.21,0.4049
2018-08-06 08-PM,6862.35,403.3,72.42,0.415
2018-08-06 07-PM,6921.92,403.79,73.56,0.4189
2018-08-06 06-PM,6938.84,403.96,73.4,0.4194
2018-08-06 05-PM,6914.97,404.44,73.45,0.4185
2018-08-06 04-PM,6922.92,404.94,73.07,0.4204
2018-08-06 03-PM,6913.6,405.84,73.18,0.4205
2018-08-06 02-PM,6970.8,405.51,73.62,0.4219
2018-08-06 01-PM,6944.14,404.68,73.41,0.422
2018-08-06 12-PM,6922.3,406.69,73.35,0.4214
2018-08-06 11-AM,6964.83,407.98,73.84,0.4245
2018-08-06 10-AM,6979.3,406.54,74.11,0.426
2018-08-06 09-AM,6979.85,406.73,73.92,0.4277
2018-08-06 08-AM,6962.15,407.97,74.13,0.4275
2018-08-06 07-AM,6967.01,409.02,73.99,0.4277
2018-08-06 06-AM,7014.57,409.2,75.07,0.4296
2018-08-06 05-AM,7075.01,410.54,75.35,0.4308
2018-08-06 04-AM,7084.68,409.92,75.56,0.4308
2018-08-06 03-AM,7072.26,410.82,75.81,0.432
2018-08-06 02-AM,7095.56,411.45,75.68,0.4343
2018-08-06 01-AM,7130.86,411.87,76.23,0.4358
2018-08-06 12-AM,7119.72,409.07,76.19,0.436
2018-08-05 11-PM,7043.98,408.97,74.95,0.4334
2018-08-05 10-PM,7032.61,409.72,74.75,0.4345
2018-08-05 09-PM,7021.54,412.57,74.54,0.433
2018-08-05 08-PM,7046.23,411.27,74.58,0.4353
2018-08-05 07-PM,7061.64,406.52,74.5,0.4357
2018-08-05 06-PM,7013.18,404.78,74.32,0.4296
2018-08-05 05-PM,7010.7,404.88,74.21,0.4279
2018-08-05 04-PM,6989.2,405.31,74,0.4275
2018-08-05 03-PM,7007.74,405.99,74.19,0.4286
2018-08-05 02-PM,7002.12,404,74.01,0.43
2018-08-05 01-PM,6923.04,405.63,73.7,0.4287
2018-08-05 12-PM,6965.42,408.11,73.9,0.43
2018-08-05 11-AM,7042.54,406.54,74.02,0.4307
2018-08-05 10-AM,7031.96,406.74,73.87,0.4321
2018-08-05 09-AM,7042.97,407.95,74.07,0.4311
2018-08-05 08-AM,7068.02,405.25,73.62,0.4326
2018-08-05 07-AM,6986.02,403.68,73.09,0.4311
2018-08-05 06-AM,6937.68,405.58,73.05,0.43
2018-08-05 05-AM,6961.61,406.63,73.28,0.4327
2018-08-05 04-AM,6979.77,406.68,73.23,0.4321
2018-08-05 03-AM,6977.99,408.99,73.3,0.4314
2018-08-05 02-AM,7005.99,404.7,73.28,0.4311
2018-08-05 01-AM,6946.98,402.14,73.09,0.4307
2018-08-05 12-AM,6931.31,401.2,72.72,0.4314
2018-08-04 11-PM,6923.65,406.54,72.54,0.4286
2018-08-04 10-PM,7009.99,406.14,73.01,0.4293
2018-08-04 09-PM,7006.5,405.6,73.2,0.4285
2018-08-04 08-PM,6987.54,404.02,72.98,0.4276
2018-08-04 07-PM,6981.98,405.75,72.91,0.4283
2018-08-04 06-PM,6991.01,407.16,73.06,0.4293
2018-08-04 05-PM,6976.54,407.63,72.7,0.4307
2018-08-04 04-PM,6988.01,405.75,72.99,0.4302
2018-08-04 03-PM,6980.58,403.51,74.2,0.4308
2018-08-04 02-PM,6978.51,405.16,74.39,0.4288
2018-08-04 01-PM,7059.21,410.86,75.1,0.4311
2018-08-04 12-PM,7257.33,407.36,75.78,0.4355
2018-08-04 11-AM,7246.54,414.36,75.59,0.4337
2018-08-04 10-AM,7405.13,414.22,76.54,0.4373
2018-08-04 09-AM,7400,416.16,76.58,0.4385
2018-08-04 08-AM,7455.41,417.17,77.11,0.4399
2018-08-04 07-AM,7462.02,416.73,77.21,0.4406
2018-08-04 06-AM,7448.14,416.04,77.38,0.4394
2018-08-04 05-AM,7420.93,416.54,77.2,0.4385
2018-08-04 04-AM,7433.39,417.79,77.33,0.4414
2018-08-04 03-AM,7463.01,418.21,77.49,0.4428
2018-08-04 02-AM,7450.7,418.43,77.59,0.4409
2018-08-04 01-AM,7464.44,418.57,77.82,0.4414
2018-08-04 12-AM,7472.99,418.78,77.74,0.4424
2018-08-03 11-PM,7454.54,416.91,77.64,0.4431
2018-08-03 10-PM,7416.98,418.45,77.67,0.44
2018-08-03 09-PM,7416.25,416.9,77.64,0.4412
2018-08-03 08-PM,7415.96,415.71,77.32,0.4415
2018-08-03 07-PM,7385.1,413.54,76.92,0.4377
2018-08-03 06-PM,7377.98,417.99,76.48,0.4371
2018-08-03 05-PM,7475.12,417.93,76.89,0.4391
2018-08-03 04-PM,7527.51,413.73,77.25,0.4429
2018-08-03 03-PM,7478.14,413.86,76.4,0.4388
2018-08-03 02-PM,7480.36,412.71,76.34,0.4394
2018-08-03 01-PM,7475.96,413.63,76.5,0.4392
2018-08-03 12-PM,7439.69,413.39,76.14,0.44
2018-08-03 11-AM,7400.02,410.78,75.71,0.4397
2018-08-03 10-AM,7362.35,408.69,75.55,0.4389
2018-08-03 09-AM,7353.99,408.26,75.42,0.4383
2018-08-03 08-AM,7358.45,408.13,75.36,0.4382
2018-08-03 07-AM,7377.69,408.96,75.77,0.4387
2018-08-03 06-AM,7393.06,405,75.57,0.4408
2018-08-03 05-AM,7360.25,403.45,75.73,0.4435
2018-08-03 04-AM,7320.56,400.5,75.69,0.442
2018-08-03 03-AM,7362.78,401.6,75.57,0.4363
2018-08-03 02-AM,7332.59,402.21,75.06,0.4301
2018-08-03 01-AM,7349.9,401.99,75.23,0.4311
