Date,BTC,ETH,LTC,XRP
2018-08-09 05-PM,6454.86,363.34,63.65,0.3426
2018-08-09 04-PM,6447.24,363.7,63.27,0.3395
2018-08-09 03-PM,6500.76,362.83,62.81,0.342
2018-08-09 02-PM,6429.76,365.45,63.54,0.3496
2018-08-09 01-PM,6258.71,361.62,62.54,0.3448
2018-08-09 12-PM,6321.9,354.3,61.34,0.3352
2018-08-09 11-AM,6341.01,358.08,61.89,0.3407
2018-08-09 10-AM,6336.83,360.01,62.45,0.3447
2018-08-09 09-AM,6317.32,360.63,62.3,0.344
2018-08-09 08-AM,6322.99,360.43,61.89,0.3409
2018-08-09 07-AM,6354.99,359.72,62.98,0.3438
2018-08-09 06-AM,6348.99,361.15,63.89,0.3521
2018-08-09 05-AM,6341.99,360.95,63.81,0.3546
2018-08-09 04-AM,6323.6,361.91,62.88,0.3495
2018-08-09 03-AM,6310.7,359.37,62.72,0.3398
2018-08-09 02-AM,6327.87,359.3,63.13,0.3409
2018-08-09 01-AM,6284.12,358.95,63.28,0.3389
2018-08-09 12-AM,6283.59,357.27,62.72,0.3367
2018-08-08 11-PM,6262.43,355.59,62.15,0.3317
2018-08-08 10-PM,6299.33,351.97,61.88,0.3291
2018-08-08 09-PM,6314.96,358.99,62.97,0.3309
2018-08-08 08-PM,6338.49,357.72,62.84,0.3337
2018-08-08 07-PM,6263.04,363.09,63.31,0.341
2018-08-08 06-PM,6242.89,357.88,61.96,0.327
2018-08-08 05-PM,6260.03,356.41,61.86,0.325
2018-08-08 04-PM,6483.01,355.35,61.71,0.3245
2018-08-08 03-PM,6492.21,367.27,64.26,0.3415
2018-08-08 02-PM,6465.35,364.29,63.79,0.34
2018-08-08 01-PM,6492.36,365.13,63.84,0.3434
2018-08-08 12-PM,6506.91,366.54,65.24,0.3503
2018-08-08 11-AM,6483.45,368.27,66.07,0.3517
2018-08-08 10-AM,6495.77,366.7,65.72,0.3505
2018-08-08 09-AM,6510.77,369.14,65.83,0.3514
2018-08-08 08-AM,6457,368.99,65.85,0.3515
2018-08-08 07-AM,6546.85,367.76,65.22,0.3439
2018-08-08 06-AM,6533.94,373.23,66.24,0.3503
2018-08-08 05-AM,6499.01,372.67,66.1,0.35
2018-08-08 04-AM,6587.01,370.99,65.92,0.3526
2018-08-08 03-AM,6619.61,376.24,66.92,0.3602
2018-08-08 02-AM,6578.95,378.15,67.25,0.3622
2018-08-08 01-AM,6604.46,376.88,66.89,0.3592
2018-08-08 12-AM,6717.68,376.95,66.94,0.3637
2018-08-07 11-PM,6744.7,378.3,67.37,0.3778
2018-08-07 10-PM,6759.43,380.78,68.14,0.3781
2018-08-07 09-PM,6878.59,377.99,67.89,0.38
2018-08-07 08-PM,6999.8,384.66,69.15,0.3886
2018-08-07 07-PM,7094.6,393.87,72.52,0.4003
2018-08-07 06-PM,7114,404.69,74.4,0.4058
2018-08-07 05-PM,7112.95,407.97,74.73,0.4078
2018-08-07 04-PM,7112.21,408.41,74.75,0.4096
2018-08-07 03-PM,7088.77,408.6,74.29,0.4078
2018-08-07 02-PM,7063.85,407.75,74.39,0.4094
2018-08-07 01-PM,7116.72,407.72,74.3,0.4096
2018-08-07 12-PM,7082.3,408.99,74.76,0.4121
2018-08-07 11-AM,7046.69,409.86,74.86,0.4118
2018-08-07 10-AM,7060.78,409.18,74.58,0.4094
2018-08-07 09-AM,7041.69,410.24,74.61,0.4115
2018-08-07 08-AM,7020.97,408.82,74.61,0.4101
2018-08-07 07-AM,6943.97,408.69,74.65,0.4119
2018-08-07 06-AM,6926.9,405.46,73.28,0.407
2018-08-07 05-AM,6956.08,404.91,73.35,0.4075
2018-08-07 04-AM,6927.12,405.12,73.33,0.4089
2018-08-07 03-AM,6943.99,404.87,73.54,0.4092
2018-08-07 02-AM,6913.38,404.99,73.58,0.4063
2018-08-07 01-AM,6958.82,403.76,73.19,0.4054
2018-08-07 12-AM,6936.11,405.81,73.78,0.412
2018-08-06 11-PM,6881.69,404.25,73.49,0.4128
2018-08-06 10-PM,6862.35,402.06,73.21,0.4049
2018-08-06 09-PM,6921.92,401.31,72.42,0.415
2018-08-06 08-PM,6938.84,403.3,73.56,0.4189
2018-08-06 07-PM,6914.97,403.79,73.4,0.4194
2018-08-06 06-PM,6922.92,403.96,73.45,0.4185
2018-08-06 05-PM,6913.6,404.44,73.07,0.4204
2018-08-06 04-PM,6970.8,404.94,73.18,0.4205
2018-08-06 03-PM,6944.14,405.84,73.62,0.4219
2018-08-06 02-PM,6922.3,405.51,73.41,0.422
2018-08-06 01-PM,6964.83,404.68,73.35,0.4214
2018-08-06 12-PM,6979.3,406.69,73.84,0.4245
2018-08-06 11-AM,6979.85,407.98,74.11,0.426
2018-08-06 10-AM,6962.15,406.54,73.92,0.4277
2018-08-06 09-AM,6967.01,406.73,74.13,0.4275
2018-08-06 08-AM,7014.57,407.97,73.99,0.4277
2018-08-06 07-AM,7075.01,409.02,75.07,0.4296
2018-08-06 06-AM,7084.68,409.2,75.35,0.4308
2018-08-06 05-AM,7072.26,410.54,75.56,0.4308
2018-08-06 04-AM,7095.56,409.92,75.81,0.432
2018-08-06 03-AM,7130.86,410.82,75.68,0.4343
2018-08-06 02-AM,7119.72,411.45,76.23,0.4358
2018-08-06 01-AM,7043.98,411.87,76.19,0.436
2018-08-06 12-AM,7032.61,409.07,74.95,0.4334
2018-08-05 11-PM,7021.54,408.97,74.75,0.4345
2018-08-05 10-PM,7046.23,409.72,74.54,0.433
2018-08-05 09-PM,7061.64,412.57,74.58,0.4353
2018-08-05 08-PM,7013.18,411.27,74.5,0.4357
2018-08-05 07-PM,7010.7,406.52,74.32,0.4296
2018-08-05 06-PM,6989.2,404.78,74.21,0.4279
2018-08-05 05-PM,7007.74,404.88,74,0.4275
2018-08-05 04-PM,7002.12,405.31,74.19,0.4286
2018-08-05 03-PM,6923.04,405.99,74.01,0.43
2018-08-05 02-PM,6965.42,404,73.7,0.4287
2018-08-05 01-PM,7042.54,405.63,73.9,0.43
2018-08-05 12-PM,7031.96,408.11,74.02,0.4307
2018-08-05 11-AM,7042.97,406.54,73.87,0.4321
2018-08-05 10-AM,7068.02,406.74,74.07,0.4311
2018-08-05 09-AM,6986.02,407.95,73.62,0.4326
2018-08-05 08-AM,6937.68,405.25,73.09,0.4311
2018-08-05 07-AM,6961.61,403.68,73.05,0.43
2018-08-05 06-AM,6979.77,405.58,73.28,0.4327
2018-08-05 05-AM,6977.99,406.63,73.23,0.4321
2018-08-05 04-AM,7005.99,406.68,73.3,0.4314
2018-08-05 03-AM,6946.98,408.99,73.28,0.4311
2018-08-05 02-AM,6931.31,404.7,73.09,0.4307
2018-08-05 01-AM,6923.65,402.14,72.72,0.4314
2018-08-05 12-AM,7009.99,401.2,72.54,0.4286
2018-08-04 11-PM,7006.5,406.54,73.01,0.4293
2018-08-04 10-PM,6987.54,406.14,73.2,0.4285
2018-08-04 09-PM,6981.98,405.6,72.98,0.4276
2018-08-04 08-PM,6991.01,404.02,72.91,0.4283
2018-08-04 07-PM,6976.54,405.75,73.06,0.4293
2018-08-04 06-PM,6988.01,407.16,72.7,0.4307
2018-08-04 05-PM,6980.58,407.63,72.99,0.4302
2018-08-04 04-PM,6978.51,405.75,74.2,0.4308
2018-08-04 03-PM,7059.21,403.51,74.39,0.4288
2018-08-04 02-PM,7257.33,405.16,75.1,0.4311
2018-08-04 01-PM,7246.54,410.86,75.78,0.4355
2018-08-04 12-PM,7405.13,407.36,75.59,0.4337
2018-08-04 11-AM,7400,414.36,76.54,0.4373
2018-08-04 10-AM,7455.41,414.22,76.58,0.4385
2018-08-04 09-AM,7462.02,416.16,77.11,0.4399
2018-08-04 08-AM,7448.14,417.17,77.21,0.4406
2018-08-04 07-AM,7420.93,416.73,77.38,0.4394
2018-08-04 06-AM,7433.39,416.04,77.2,0.4385
2018-08-04 05-AM,7463.01,416.54,77.33,0.4414
2018-08-04 04-AM,7450.7,417.79,77.49,0.4428
2018-08-04 03-AM,7464.44,418.21,77.59,0.4409
2018-08-04 02-AM,7472.99,418.43,77.82,0.4414
2018-08-04 01-AM,7454.54,418.57,77.74,0.4424
2018-08-04 12-AM,7416.98,418.78,77.64,0.4431
2018-08-03 11-PM,7416.25,416.91,77.67,0.44
2018-08-03 10-PM,7415.96,418.45,77.64,0.4412
2018-08-03 09-PM,7385.1,416.9,77.32,0.4415
2018-08-03 08-PM,7377.98,415.71,76.92,0.4377
2018-08-03 07-PM,7475.12,413.54,76.48,0.4371
2018-08-03 06-PM,7527.51,417.99,76.89,0.4391
2018-08-03 05-PM,7478.14,417.93,77.25,0.4429
2018-08-03 04-PM,7480.36,413.73,76.4,0.4388
2018-08-03 03-PM,7475.96,413.86,76.34,0.4394
2018-08-03 02-PM,7439.69,412.71,76.5,0.4392
2018-08-03 01-PM,7400.02,413.63,76.14,0.44
2018-08-03 12-PM,7362.35,413.39,75.71,0.4397
2018-08-03 11-AM,7353.99,410.78,75.55,0.4389
2018-08-03 10-AM,7358.45,408.69,75.42,0.4383
2018-08-03 09-AM,7377.69,408.26,75.36,0.4382
2018-08-03 08-AM,7393.06,408.13,75.77,0.4387
2018-08-03 07-AM,7360.25,408.96,75.57,0.4408
2018-08-03 06-AM,7320.56,405,75.73,0.4435
2018-08-03 05-AM,7362.78,403.45,75.69,0.442
2018-08-03 04-AM,7332.59,400.5,75.57,0.4363
2018-08-03 03-AM,7349.9,401.6,75.06,0.4301
2018-08-03 02-AM,7342.95,402.21,75.23,0.4311
2018-08-03 01-AM,7387.23,401.99,75.18,0.4298
2018-08-03 12-AM,7536.37,404.04,75.51,0.4268
2018-08-02 11-PM,7551.94,410.56,76.23,0.4309
2018-08-02 10-PM,7533.72,411.34,76.35,0.4317
2018-08-02 09-PM,7542.28,410.38,76.02,0.4299
2018-08-02 08-PM,7537.99,410.24,76.05,0.4327
2018-08-02 07-PM,7504.68,409.16,76.26,0.4347
2018-08-02 06-PM,7513.28,409.09,76.14,0.4332
2018-08-02 05-PM,7568.42,409.62,76.32,0.4325
2018-08-02 04-PM,7523.84,413,76.93,0.4351
2018-08-02 03-PM,7537.04,411.52,76.17,0.433
2018-08-02 02-PM,7501.97,412.75,76.09,0.4339
2018-08-02 01-PM,7529.17,410.49,75.82,0.4319
2018-08-02 12-PM,7562.95,411.59,76.03,0.4333
2018-08-02 11-AM,7588.08,414.94,76.41,0.435
2018-08-02 10-AM,7615.84,414.76,77,0.4366
2018-08-02 09-AM,7620,415.82,77.12,0.4393
2018-08-02 08-AM,7662.72,418.21,77.09,0.4406
2018-08-02 07-AM,7643,420.67,77.53,0.4428
2018-08-02 06-AM,7655.45,419.51,77.51,0.4401
2018-08-02 05-AM,7630.82,419.24,77.6,0.4421
2018-08-02 04-AM,7647.47,418.57,77.44,0.4401
2018-08-02 03-AM,7673.21,420.98,77.61,0.4414
2018-08-02 02-AM,7677.44,421.27,77.8,0.4446
2018-08-02 01-AM,7671.99,423.04,78.09,0.4475
2018-08-02 12-AM,7602.01,422.06,78.28,0.4468
2018-08-01 11-PM,7585.86,420.06,77.71,0.4462
2018-08-01 10-PM,7477.67,419.86,77.66,0.445
2018-08-01 09-PM,7480.62,409.71,76.26,0.4366
2018-08-01 08-PM,7560.4,409.24,76.12,0.439
2018-08-01 07-PM,7539.99,419.03,77.52,0.4413
2018-08-01 06-PM,7542.35,416.84,77.16,0.4429
2018-08-01 05-PM,7561.49,419.15,77.19,0.4464
2018-08-01 04-PM,7604.52,419.96,77.19,0.4469
2018-08-01 03-PM,7582.08,420.73,77.55,0.4504
2018-08-01 02-PM,7623.12,422.1,77.57,0.449
2018-08-01 01-PM,7575.25,424.38,78.18,0.4497
2018-08-01 12-PM,7561.74,422.72,77.89,0.452
2018-08-01 11-AM,7565.59,423.99,77.9,0.4477
2018-08-01 10-AM,7593.8,423,77.99,0.45
2018-08-01 09-AM,7627.77,423.91,77.76,0.4519
2018-08-01 08-AM,7554.64,425.1,78.17,0.4559
2018-08-01 07-AM,7559.21,421.22,77.49,0.4357
2018-08-01 06-AM,7524.22,421.26,77.59,0.4355
2018-08-01 05-AM,7532.84,418.43,76.94,0.4299
2018-08-01 04-AM,7534.99,416.6,76.46,0.4297
2018-08-01 03-AM,7556.43,417.38,76.8,0.4309
2018-08-01 02-AM,7551,416.7,77.06,0.4301
2018-08-01 01-AM,7666.36,415.15,76.72,0.4285
2018-08-01 12-AM,7725.43,431.12,78.11,0.4311
2018-07-31 11-PM,7696.98,432.29,78.86,0.435
2018-07-31 10-PM,7710,430.31,78.03,0.4333
2018-07-31 09-PM,7696.51,431.8,77.47,0.434
2018-07-31 08-PM,7751.32,431.99,77.64,0.4314
2018-07-31 07-PM,7745.82,434.76,78.24,0.435
2018-07-31 06-PM,7724.58,432.68,78.24,0.4361
2018-07-31 05-PM,7798.15,433.11,78.36,0.4353
2018-07-31 04-PM,7754.61,432.81,77.91,0.4354
2018-07-31 03-PM,7733.86,429.74,77.57,0.4313
2018-07-31 02-PM,7729.14,430.96,77.31,0.429
2018-07-31 01-PM,7800,430.8,76.72,0.4301
2018-07-31 12-PM,7974.72,433.1,77.11,0.4341
2018-07-31 11-AM,7945,438.08,79.09,0.4372
2018-07-31 10-AM,8016.52,433.12,79.12,0.4348
2018-07-31 09-AM,8023.54,445.14,80.18,0.4367
2018-07-31 08-AM,8118.06,445.42,80.18,0.436
2018-07-31 07-AM,8130.63,449.89,81.03,0.4403
2018-07-31 06-AM,8120.11,450.58,81.46,0.4411
2018-07-31 05-AM,8113.4,451.34,81.54,0.4428
2018-07-31 04-AM,8115.4,450.78,81.42,0.44
2018-07-31 03-AM,8106.56,450,81.35,0.4401
2018-07-31 02-AM,8109.24,452,81.7,0.4415
2018-07-31 01-AM,8112.56,453.22,81.83,0.442
2018-07-31 12-AM,8160.21,455.48,81.89,0.4429
2018-07-30 11-PM,8152.98,456.97,82.23,0.445
2018-07-30 10-PM,8121.97,454.8,82.3,0.4452
2018-07-30 09-PM,8150.08,453,81.84,0.4434
2018-07-30 08-PM,8111.99,453.51,82.34,0.4443
2018-07-30 07-PM,7959.2,453.64,81.79,0.444
2018-07-30 06-PM,7906.35,449.51,80.98,0.444
2018-07-30 05-PM,8119.48,448.19,80.24,0.436
2018-07-30 04-PM,8117.89,454.38,82.34,0.4455
2018-07-30 03-PM,8177.11,455.89,82.24,0.4476
2018-07-30 02-PM,8120.34,461.66,83,0.4521
2018-07-30 01-PM,8138.91,459.01,82.36,0.4476
2018-07-30 12-PM,8161.81,459.92,82.75,0.4493
2018-07-30 11-AM,8148.03,461,82.92,0.4491
2018-07-30 10-AM,8159.51,460.22,82.97,0.4498
2018-07-30 09-AM,8163.47,460.66,83.27,0.4516
2018-07-30 08-AM,8155,461.82,83.16,0.4522
2018-07-30 07-AM,8136.57,463.61,83.34,0.4512
2018-07-30 06-AM,8182.78,462.19,83.69,0.4517
2018-07-30 05-AM,8179.64,464.13,84,0.454
2018-07-30 04-AM,8190.01,463.91,84,0.4534
2018-07-30 03-AM,8196.63,464.76,84.05,0.4534
2018-07-30 02-AM,8213.06,466.22,84.21,0.4529
2018-07-30 01-AM,8156.45,467.27,84.5,0.4555
2018-07-30 12-AM,8216.74,463.44,83.33,0.4507
2018-07-29 11-PM,8186.51,466.47,84.05,0.4526
2018-07-29 10-PM,8190.41,464.87,83.63,0.4515
2018-07-29 09-PM,8196.99,465.66,83.5,0.4515
2018-07-29 08-PM,8212,465.3,83.49,0.4523
2018-07-29 07-PM,8214.99,466.43,83.83,0.4541
2018-07-29 06-PM,8190.91,466.21,83.84,0.4535
2018-07-29 05-PM,8177.96,465.25,83.68,0.4522
2018-07-29 04-PM,8227.6,464.36,83.7,0.4522
2018-07-29 03-PM,8215.77,466.89,84.06,0.4535
2018-07-29 02-PM,8199.08,467,83.87,0.4535
2018-07-29 01-PM,8214.96,464.23,83.68,0.452
2018-07-29 12-PM,8169.1,466.44,84.13,0.4537
2018-07-29 11-AM,8155.05,464.99,83.64,0.4516
2018-07-29 10-AM,8162.91,464.39,83.68,0.45
2018-07-29 09-AM,8150,464.26,83.8,0.4513
2018-07-29 08-AM,8179.67,463.48,83.5,0.4515
2018-07-29 07-AM,8200.11,464.5,83.63,0.4513
2018-07-29 06-AM,8202.3,465.63,84.12,0.4526
2018-07-29 05-AM,8193.21,465.73,84.05,0.4527
2018-07-29 04-AM,8223.95,464.26,83.79,0.4517
2018-07-29 03-AM,8231.51,465.99,84,0.4523
2018-07-29 02-AM,8269.67,468.02,84.51,0.454
2018-07-29 01-AM,8254.24,468.84,84.67,0.4555
2018-07-29 12-AM,8237.74,468.25,84.79,0.455
2018-07-28 11-PM,8187.18,469,84.2,0.458
2018-07-28 10-PM,8169.17,466.98,83.85,0.4537
2018-07-28 09-PM,8174.36,464,83.83,0.4519
2018-07-28 08-PM,8192.48,463.91,83.82,0.4532
2018-07-28 07-PM,8194.69,465.3,83.68,0.4543
2018-07-28 06-PM,8184.23,465.38,83.87,0.4533
2018-07-28 05-PM,8180.63,465.87,83.38,0.4518
2018-07-28 04-PM,8121.84,465.6,83.47,0.4518
2018-07-28 03-PM,8142.65,463.58,82.74,0.4492
2018-07-28 02-PM,8163.22,464.49,83.03,0.4497
2018-07-28 01-PM,8185.35,466.11,83.61,0.4503
2018-07-28 12-PM,8182.81,467.33,83.94,0.4522
2018-07-28 11-AM,8171.7,467.18,83.93,0.4525
2018-07-28 10-AM,8189.23,467.84,84.03,0.4523
2018-07-28 09-AM,8207.98,469.09,84.16,0.4537
2018-07-28 08-AM,8197.84,469.68,84.2,0.4553
2018-07-28 07-AM,8192.56,470.57,83.98,0.4551
2018-07-28 06-AM,8178.04,470.38,83.75,0.4563
2018-07-28 05-AM,8215.54,469.6,83.75,0.4525
2018-07-28 04-AM,8168.45,470.09,84.25,0.4539
2018-07-28 03-AM,8159.49,468.69,83.92,0.4521
2018-07-28 02-AM,8168.46,469.33,84.01,0.4541
2018-07-28 01-AM,8174.97,468.43,83.97,0.4531
2018-07-28 12-AM,8183.05,469.72,84.29,0.453
2018-07-27 11-PM,8238.22,469.21,84.48,0.4543
2018-07-27 10-PM,8261.68,471.71,84.62,0.4576
2018-07-27 09-PM,8221.89,472.67,84.85,0.4581
2018-07-27 08-PM,8208.76,467.07,84.51,0.4572
2018-07-27 07-PM,8261.5,467.64,84.1,0.4573
2018-07-27 06-PM,8179,469.6,84.8,0.4592
2018-07-27 05-PM,8191.1,466.56,84.12,0.4564
2018-07-27 04-PM,8152,466.51,84.39,0.4577
2018-07-27 03-PM,7827,466.19,84.14,0.4541
2018-07-27 02-PM,7892.31,455.8,81.79,0.4458
2018-07-27 01-PM,7849.42,460.3,82.4,0.4475
2018-07-27 12-PM,7929.16,458.99,81.83,0.4479
2018-07-27 11-AM,7955.99,462.58,82.41,0.4484
2018-07-27 10-AM,7959.68,464.49,83.05,0.4492
2018-07-27 09-AM,7968.53,464.37,83.03,0.4502
2018-07-27 08-AM,7912.54,464.93,83.58,0.4517
2018-07-27 07-AM,7911.97,460.66,82.27,0.4479
2018-07-27 06-AM,7920,462.66,83.18,0.4497
2018-07-27 05-AM,7933.94,462.75,83.43,0.4515
2018-07-27 04-AM,7881.96,464.38,83.6,0.452
2018-07-27 03-AM,7865.1,462.99,83.2,0.4497
2018-07-27 02-AM,7893.23,462.41,83,0.4494
2018-07-27 01-AM,7910.79,462.3,82.71,0.4485
2018-07-27 12-AM,7926,463.13,83.24,0.448
2018-07-26 11-PM,7936.91,461.98,83.51,0.4493
2018-07-26 10-PM,7959,463.14,83.36,0.4503
2018-07-26 09-PM,8139.78,465.6,83.59,0.45
2018-07-26 08-PM,8262.23,472.22,85.97,0.4572
2018-07-26 07-PM,8234.99,478.55,86.89,0.4618
2018-07-26 06-PM,8210.71,477,86.6,0.4596
2018-07-26 05-PM,8209.88,476.76,86.62,0.4593
2018-07-26 04-PM,8203.41,475.99,86.45,0.4603
2018-07-26 03-PM,8230.97,475.44,86.66,0.4594
2018-07-26 02-PM,8212.97,477.62,86.9,0.4605
2018-07-26 01-PM,8234.56,475.99,86.68,0.4592
2018-07-26 12-PM,8262.89,477.99,87.36,0.4634
2018-07-26 11-AM,8290.98,477.16,87.24,0.465
2018-07-26 10-AM,8266.74,482.01,87.81,0.4683
2018-07-26 09-AM,8251.88,481.7,87.29,0.4644
2018-07-26 08-AM,8241.12,481,87.27,0.466
2018-07-26 07-AM,8260.24,480.21,86.78,0.4632
2018-07-26 06-AM,8192.58,483,87.61,0.466
2018-07-26 05-AM,8221.1,476.74,86.48,0.4629
2018-07-26 04-AM,8220.96,475.86,86.94,0.4635
2018-07-26 03-AM,8187.46,475.49,86.72,0.464
2018-07-26 02-AM,8220.35,475.36,86.68,0.4616
2018-07-26 01-AM,8234.32,475.54,87.16,0.4616
2018-07-26 12-AM,8174.06,474.32,87.07,0.4615
2018-07-25 11-PM,8258.69,471.33,86.28,0.4589
2018-07-25 10-PM,8292,474.68,87.27,0.4641
2018-07-25 09-PM,8183.4,475.18,87.37,0.4642
2018-07-25 08-PM,8163.45,474.96,87.23,0.4654
2018-07-25 07-PM,8074.65,473.18,87.4,0.4648
2018-07-25 06-PM,8122.24,468.96,86.4,0.4615
2018-07-25 05-PM,8167.99,470.26,86.3,0.468
2018-07-25 04-PM,8126.45,471.9,87.16,0.4658
2018-07-25 03-PM,8192.73,467.54,85.65,0.4594
2018-07-25 02-PM,8202.59,470.43,85.88,0.456
2018-07-25 01-PM,8213.26,470.9,86.36,0.456
2018-07-25 12-PM,8179.42,470.96,86.18,0.4557
2018-07-25 11-AM,8226.97,469.65,86.09,0.4556
2018-07-25 10-AM,8232.91,471.75,86.01,0.4565
2018-07-25 09-AM,8294.43,474.44,85.7,0.4543
2018-07-25 08-AM,8339.99,474.79,86.93,0.4571
2018-07-25 07-AM,8337.42,476.31,87.46,0.459
2018-07-25 06-AM,8427.36,479.37,87.57,0.4595
2018-07-25 05-AM,8401.38,483.46,88.25,0.4619
2018-07-25 04-AM,8366.04,482.81,88.19,0.463
2018-07-25 03-AM,8334.09,478.54,87.9,0.4591
2018-07-25 02-AM,8404.17,476.97,87.99,0.4586
2018-07-25 01-AM,8415.12,481.3,89.07,0.4612
2018-07-25 12-AM,8403.83,479.44,89.11,0.4589
2018-07-24 11-PM,8319.99,479.58,89.27,0.4567
2018-07-24 10-PM,8250.05,475.94,88.83,0.4595
2018-07-24 09-PM,8218.07,475.75,88.39,0.4541
2018-07-24 08-PM,8266.41,471.77,87.52,0.4527
2018-07-24 07-PM,8253.79,476.05,87.92,0.4557
2018-07-24 06-PM,8231.92,477.21,87.61,0.4564
2018-07-24 05-PM,8182.59,474.44,87.33,0.457
2018-07-24 04-PM,8187.78,472.11,87.11,0.4509
2018-07-24 03-PM,8171.52,474.48,87.43,0.4594
2018-07-24 02-PM,8241.21,473.25,86.84,0.4575
2018-07-24 01-PM,8212,477.52,88.45,0.468
2018-07-24 12-PM,8244.36,471.5,86.69,0.4526
2018-07-24 11-AM,8132.72,474.12,87.68,0.4568
2018-07-24 10-AM,8019.82,472.41,87.82,0.4577
2018-07-24 09-AM,7992.09,469.84,87.45,0.456
2018-07-24 08-AM,8013.99,467,87.09,0.455
2018-07-24 07-AM,7974.2,470.82,87.09,0.4543
2018-07-24 06-AM,7965.85,464.4,86.1,0.4533
2018-07-24 05-AM,7855.99,462.3,83.8,0.448
2018-07-24 04-AM,7752.35,450.61,82.14,0.4388
2018-07-24 03-AM,7729.3,449.74,81.76,0.4404
2018-07-24 02-AM,7735.71,450.66,82.02,0.4422
2018-07-24 01-AM,7723.22,448.58,81.74,0.443
2018-07-24 12-AM,7719.62,449.67,81.04,0.4432
2018-07-23 11-PM,7722.32,449.73,81.3,0.4445
2018-07-23 10-PM,7750.09,449.82,81.73,0.4436
2018-07-23 09-PM,7706,450.17,81.94,0.4465
2018-07-23 08-PM,7744.19,448,81.63,0.4436
2018-07-23 07-PM,7735.53,450.99,82.51,0.4452
2018-07-23 06-PM,7728.37,455.23,83.1,0.4479
2018-07-23 05-PM,7733.59,452.6,83.03,0.4461
2018-07-23 04-PM,7716.45,454.06,83.78,0.4492
2018-07-23 03-PM,7694.43,462.4,84.46,0.4511
2018-07-23 02-PM,7716.09,460.74,83.93,0.4535
2018-07-23 01-PM,7699.99,461.05,85.1,0.4532
2018-07-23 12-PM,7683.28,460.74,84.07,0.453
2018-07-23 11-AM,7692.32,461.24,83.81,0.4505
2018-07-23 10-AM,7711.08,462.73,83.73,0.4531
2018-07-23 09-AM,7710.6,463.76,84.28,0.4549
2018-07-23 08-AM,7749.51,461.92,84.05,0.4542
2018-07-23 07-AM,7680,463.69,84.8,0.459
2018-07-23 06-AM,7649.09,466.4,84.89,0.4594
2018-07-23 05-AM,7679.95,466.2,84.99,0.4609
2018-07-23 04-AM,7629.49,467.48,85.45,0.4624
2018-07-23 03-AM,7637.22,465.54,85.01,0.4559
2018-07-23 02-AM,7518.64,465.83,85.21,0.4591
2018-07-23 01-AM,7465.43,461.66,83.21,0.4534
2018-07-23 12-AM,7396.6,459.28,82.84,0.4537
2018-07-22 11-PM,7406.09,457,82.34,0.4485
2018-07-22 10-PM,7365.92,456.91,82.34,0.4502
2018-07-22 09-PM,7520,455.75,81.83,0.4471
2018-07-22 08-PM,7520.01,463.47,83.55,0.4602
2018-07-22 07-PM,7508.51,462.39,83.38,0.459
2018-07-22 06-PM,7497.72,463.41,83.18,0.4594
2018-07-22 05-PM,7517.17,463.13,82.94,0.46
2018-07-22 04-PM,7526.63,465,83.18,0.4586
2018-07-22 03-PM,7481.92,468.06,83.25,0.4584
2018-07-22 02-PM,7459.55,464.57,82.74,0.457
2018-07-22 01-PM,7429.06,465.55,82.6,0.4552
2018-07-22 12-PM,7450.98,463.84,82.7,0.4534
2018-07-22 11-AM,7447.7,463.07,83.2,0.4535
2018-07-22 10-AM,7442.6,462.89,83.28,0.4535
2018-07-22 09-AM,7442.52,462.21,82.69,0.4521
2018-07-22 08-AM,7388.59,463.05,83.08,0.4535
2018-07-22 07-AM,7385.51,459.45,82.67,0.4493
2018-07-22 06-AM,7404.89,461.23,82.83,0.4515
2018-07-22 05-AM,7394.89,462.96,82.96,0.4514
2018-07-22 04-AM,7408.48,459.92,82.91,0.4507
2018-07-22 03-AM,7433.53,460.33,83.11,0.4521
2018-07-22 02-AM,7472.39,462.6,83.27,0.4535
2018-07-22 01-AM,7446.98,466.06,83.98,0.4551
2018-07-22 12-AM,7409.92,464.57,83.64,0.4521
2018-07-21 11-PM,7415.57,461.39,83.51,0.4549
2018-07-21 10-PM,7412.56,464.1,84.15,0.4543
2018-07-21 09-PM,7414.2,465.55,84.2,0.4559
2018-07-21 08-PM,7424.99,465.58,84.31,0.4579
2018-07-21 07-PM,7432.99,466.05,84.4,0.4561
2018-07-21 06-PM,7410.33,465.39,84.41,0.4566
2018-07-21 05-PM,7399.97,463.07,83.92,0.4547
2018-07-21 04-PM,7390.67,462.69,84.03,0.4535
2018-07-21 03-PM,7350.68,465.92,84.48,0.4583
2018-07-21 02-PM,7356.01,460.96,83.83,0.4556
2018-07-21 01-PM,7340.29,459.1,83.08,0.45
2018-07-21 12-PM,7313.47,457.88,82.71,0.4493
2018-07-21 11-AM,7286.96,456,82.38,0.4496
2018-07-21 10-AM,7323.96,451.91,81.81,0.4476
2018-07-21 09-AM,7312.98,462.65,82.19,0.449
2018-07-21 08-AM,7322.97,459.22,82.31,0.4467
2018-07-21 07-AM,7343.78,460.13,82.26,0.448
2018-07-21 06-AM,7322.46,464.01,82.39,0.4527
2018-07-21 05-AM,7301.65,459.55,81.72,0.4511
2018-07-21 04-AM,7276.7,456.88,81.31,0.4495
2018-07-21 03-AM,7276.99,454.84,80.81,0.4485
