time,close,high,low,open,volumefrom,volumeto
1552795200,3986.29,3998.71,3970.97,3995.25,767.13,3058187.57
1552798800,3980.82,3986.96,3972.15,3986.29,723.32,2873621.9
1552802400,3987.28,3987.82,3975.32,3980.82,401.4,1599070.99
1552806000,3981.65,3989.61,3978.96,3987.28,522.51,2077473.01
1552809600,3985.45,3988.64,3978.88,3981.65,500.1,1993128.07
1552813200,3979.83,3987.53,3973.63,3985.45,751.87,3003343.99
1552816800,3995.33,3998.42,3976.22,3979.83,504.46,2017789.25
1552820400,3996.81,3999.48,3986.9,3995.33,830.02,3332488.71
1552824000,3992.84,3998.93,3985.86,3996.81,462.07,1849152.07
1552827600,3994.77,3999.82,3987.6,3992.84,435.13,1750027.49
1552831200,4007.49,4016.68,3992.76,3994.77,1077.35,4313952.3
1552834800,4003.73,4009.08,3997.78,4007.49,916.72,3706422.13
1552838400,4002.33,4014.83,3995.1,4003.73,930.67,3747177.42
1552842000,3997.78,4007.83,3994.18,4002.33,423.12,1693077.6
1552845600,4007.45,4009.75,3997.66,3997.78,438.87,1748831.71
1552849200,4005.45,4013.96,4000.61,4007.45,354.28,1418006.2
1552852800,4009.15,4012.29,4001.34,4005.45,829.87,3313537.85
1552856400,4008.16,4014.51,4003.86,4009.15,605.19,2426216.85
1552860000,4002.98,4015.58,3997.28,4008.16,697.86,2784629.26
1552863600,3998,4004.02,3992.53,4002.98,491.53,1969249.58
1552867200,4015.75,4016.58,3992.98,3998,1169.97,4680407.08
1552870800,4023.98,4038.99,4014.65,4015.75,2636.1,10596099.43
1552874400,4029.19,4034.03,4019.97,4023.98,1177.1,4760222.05
1552878000,4018.02,4030.53,4017.25,4029.19,759.66,3050613.8
1552881600,4012.38,4026.63,4006.06,4018.02,688.34,2755838.18
1552885200,3974.75,4018.58,3974.75,4012.38,2492.85,9936150.87
1552888800,3987.88,3988.98,3971.96,3974.75,1436.8,5719681.53
1552892400,3985.26,3988.51,3978.79,3987.88,863.59,3435404.9
1552896000,3998.28,3999.71,3981.37,3985.26,738.93,2953778.92
1552899600,3983.68,3998.89,3980.95,3998.28,936.52,3725432.71
1552903200,3984.02,3987.41,3974.39,3983.68,1373.74,5457319.08
1552906800,3981.19,3987.29,3964.31,3984.02,1579.14,6277607.84
1552910400,3988.32,3994.14,3980.44,3981.19,797.67,3175226.54
1552914000,3986.87,3991.21,3984.39,3988.32,723.88,2886975.71
1552917600,3983.32,3990.56,3979.73,3986.87,1324.5,5267734.7
1552921200,3987.23,3989.42,3981.44,3983.32,973.26,3874259.23
1552924800,3988.53,3991.88,3984.65,3987.23,803.02,3199472.06
1552928400,3982.56,3990.73,3978.33,3988.53,1200.52,4781027.21
1552932000,3984.49,3987.76,3979.87,3982.56,1009.32,4021040
1552935600,3982.77,3984.98,3977.35,3984.49,786.29,3122501.86
1552939200,3993.96,3997.54,3980.89,3982.77,1343.89,5356079.82
1552942800,3993.16,3998.12,3991.14,3993.96,996.2,3984615.22
1552946400,3992.39,3996.56,3990.56,3993.16,781.01,3121279.66
1552950000,3988.85,3996.74,3985.38,3992.39,824.63,3289710.15
1552953600,3999.56,4002.28,3987.37,3988.85,1075.42,4325436.82
1552957200,3994.94,4003.72,3994.62,3999.56,740.82,2965674.42
1552960800,3997.25,4000.39,3992.5,3994.94,914.7,3658891.48
1552964400,3993.67,3998.46,3992.39,3997.25,767.16,3063635.41
1552968000,3980.97,3997.25,3972.47,3993.67,1709.82,6841592.66
1552971600,3982.26,3988.23,3979.06,3980.97,636.96,2541168.55
1552975200,3982.48,3989.25,3978.19,3982.26,1735.97,6899823.22
1552978800,3982.29,3984.42,3975.67,3982.48,702.87,2805239.36
1552982400,3983.37,3984.34,3976.47,3982.29,756.87,3024331.92
1552986000,3993.65,3995.37,3980.68,3983.37,1207.05,4829357.57
1552989600,3996.44,3999.35,3990.23,3993.65,1341.16,5358033.07
1552993200,3987.5,3997.57,3983.84,3996.44,855.72,3412259.24
1552996800,3989.13,3994.06,3985.32,3987.5,1353.97,5401379.87
1553000400,3990.97,3994.33,3986.97,3989.13,1451.65,5788737.24
1553004000,3996.77,4010.15,3990.57,3990.97,1914.11,7676076.9
1553007600,4000.21,4001.85,3991.54,3996.77,907.54,3628457.99
1553011200,4012.47,4017.84,3999.72,4000.21,2076.23,8312831.01
1553014800,4018.54,4032.04,4010.05,4012.47,3007.68,12181792.55
1553018400,4015.21,4027.83,4013.97,4018.54,1471.17,5902073.61
1553022000,4017.42,4022.1,4008.46,4015.21,1221.88,4891224.22
1553025600,4019.8,4023.38,4012.61,4017.42,875.2,3513930.26
1553029200,4012.4,4019.8,4008.79,4019.8,1147.51,4602978.06
1553032800,4017.1,4023.3,4011.65,4012.4,767.14,3077045.81
1553036400,4024.14,4027.59,4016.32,4017.1,1047.61,4217176.11
1553040000,3998.75,4037.28,3995.49,4024.14,3090.01,12425717.8
1553043600,3998.04,4007.55,3997.02,3998.75,1429.56,5716086.48
1553047200,4003.87,4004.61,3997.66,3998.04,607.34,2425996.62
1553050800,4001.64,4005.5,3999.71,4003.87,774.53,3094219.54
1553054400,4004.32,4004.45,3995.76,4001.64,512.57,2052433.89
1553058000,4009.94,4010.24,3999.95,4004.32,910.89,3652578.05
1553061600,4009.77,4017.58,4005.12,4009.94,1611.66,6471441.36
1553065200,4011.86,4021.93,4007.07,4009.77,2027.65,8147174.91
1553068800,4017.08,4020.04,4010.55,4011.86,914.66,3676496.58
1553072400,4003.79,4017.84,4003.72,4017.08,1270.5,5113056.98
1553076000,4020.54,4021.09,3996.52,4003.79,1755.55,7049488.52
1553079600,4020.41,4029.02,4016.97,4020.54,1493.88,5991249.77
1553083200,4024.76,4026.29,4011.46,4020.41,1165.53,4697715.31
1553086800,4020.7,4028.18,4019.84,4024.76,1518.65,6124935.45
1553090400,4028.31,4028.31,4018.49,4020.7,1323.84,5332388.27
1553094000,4023.35,4032.75,4019.09,4028.31,1410.61,5689977.37
1553097600,4031.19,4042.93,4021.78,4023.35,3756.38,15190179.08
1553101200,4021.73,4032.4,4019.81,4031.19,1321.72,5324526.71
1553104800,4034.71,4037.62,4021.39,4021.73,1471.75,5944352.95
1553108400,4038.34,4040.49,4033.89,4034.71,1488.21,5997537.04
1553112000,4036.95,4044.32,4035.02,4038.34,1556.34,6271183.76
1553115600,4033.83,4039.37,4033.43,4036.95,950.2,3827802.02
1553119200,4054.79,4064.95,4033.72,4033.83,3122.76,12664788.59
1553122800,4056.75,4059.19,4050,4054.79,1377.29,5609417.83
1553126400,4064.16,4068.04,4055.07,4056.75,1624.35,6611383.89
1553130000,4050.79,4065.05,4041.11,4064.16,1492.82,6048698.74
1553133600,4057.35,4058.36,4050.46,4050.79,948.47,3852036.84
1553137200,4058.11,4060.27,4054.56,4057.35,985.93,4004767.27
1553140800,4056.42,4058.41,4052.94,4058.11,961.19,3899694.58
1553144400,4047.89,4057.13,4045.39,4056.42,1457.94,5923928.87
1553148000,4054.2,4055.38,4047.49,4047.89,799.57,3246114.23
1553151600,4064.05,4066.26,4051.48,4054.2,1608.17,6538394.09
1553155200,4063.18,4064.37,4060.7,4064.05,1210.33,4905361.42
1553158800,4057.71,4063.18,4054.31,4063.18,1237.42,5018558.9
1553162400,4055.83,4060.81,4052.55,4057.71,1019.62,4163733.89
1553166000,4062.33,4069.24,4055.78,4055.83,1593.49,6497390.92
1553169600,4061.93,4082.29,4060.06,4062.33,3371.57,13677818.1
1553173200,4049.52,4064.62,4038.24,4061.93,3314.47,13429846.94
1553176800,3960.59,4050.55,3953.53,4049.52,8153.73,32560685.47
1553180400,3988.11,3995.99,3960.11,3960.59,4750.3,18943295.35
1553184000,3983.42,3988.11,3969.17,3988.11,2107.2,8384697.31
1553187600,3986.63,3987.99,3980.25,3983.42,1378.58,5483827.79
1553191200,3986.28,3987.78,3982.69,3986.63,1227.54,4880623.87
1553194800,3993.81,3994.75,3986.02,3986.28,1203.55,4801103.27
1553198400,3996.12,3996.33,3992.78,3993.81,859.96,3432324.75
1553202000,4000.31,4003.25,3995.63,3996.12,854.9,3421215.14
1553205600,3999.9,4009.29,3998.42,4000.31,1353.24,5402005.65
1553209200,3996.93,4001.61,3996.65,3999.9,737.18,2949528.93
1553212800,4000.57,4002.52,3993.04,3996.93,796.38,3185776.77
1553216400,4000.49,4002.04,3998.24,4000.57,638.45,2553109.21
1553220000,4003.11,4005.2,3999.78,4000.49,681.62,2724769.82
1553223600,3997.23,4003.45,3995.99,4003.11,656.41,2622823.91
1553227200,3994.19,3997.23,3992.47,3997.23,595.4,2376653.95
1553230800,3995.57,3996.99,3993.05,3994.19,451.39,1802284.23
1553234400,3994.91,3997.06,3993.04,3995.57,915.79,3653094.76
1553238000,3987.99,3995.37,3984,3994.91,2022.65,8070215.97
1553241600,3999.49,4000.56,3987.1,3987.99,1039.89,4166696.07
1553245200,3997.82,4001.1,3996.78,3999.49,1215.2,4861427.84
1553248800,3999,4001.7,3996.9,3997.82,579.88,2321553.65
1553252400,4001.21,4001.84,3996.17,3999,771.92,3088697.17
1553256000,4008.01,4008.3,3999.86,4001.21,917.52,3689191.89
1553259600,4005.91,4018.21,4005.91,4008.01,1540.38,6174014.95
1553263200,4010.19,4011.85,4003.76,4005.91,1257.22,5017242.08
1553266800,4003.22,4013.42,4002.91,4010.19,1456.17,5848136.19
1553270400,4009.47,4009.6,3994.15,4003.22,1293.46,5177387.92
1553274000,4013.31,4015.82,4005.83,4009.47,1091.36,4372767.74
1553277600,4012.54,4015.92,4010.27,4013.31,637.61,2552491.68
1553281200,4010.66,4013.44,4007.67,4012.54,930.52,3721708.06
1553284800,3997.68,4011.18,3996.32,4010.66,1128.19,4521373.16
1553288400,4003.71,4004.23,3994.6,3997.68,921.67,3692756.89
1553292000,4003.54,4006.03,4001.38,4003.71,513.78,2054910.97
1553295600,4000.84,4005.64,3999.94,4003.54,618.86,2477470.89
1553299200,3995.35,4001.26,3993.86,4000.84,664.59,2653362.03
1553302800,3999.05,4005.16,3994.93,3995.35,455.89,1825368.37
1553306400,4014.96,4015.64,3998.64,3999.05,1245.14,4993793.02
1553310000,4014.72,4015.79,4010.92,4014.96,636.69,2550692.1
1553313600,4006.13,4014.9,4005.29,4014.72,531.88,2129266.65
1553317200,4008.27,4010.52,4004.68,4006.13,535.69,2142775.41
1553320800,4018.6,4019.36,4007.97,4008.27,1713.99,6891721.12
1553324400,4012.81,4019.17,4012.67,4018.6,815.78,3274298.71
1553328000,4017.52,4017.52,4008.84,4012.81,499.35,2008503.75
1553331600,4013.53,4017.52,4010.43,4017.52,622.85,2503252.56
1553335200,4000.01,4013.54,3992.57,4013.53,1109.82,4445840.71
1553338800,4002.9,4004.89,3998.78,4000.01,524.68,2100032.07
1553342400,3994.9,4007.93,3993.34,4002.9,1145.27,4592901.68
1553346000,3998.32,3998.5,3982.47,3994.9,1678.72,6744143.94
1553349600,3995.91,4000.18,3992,3998.32,596.07,2384209.05
1553353200,3999.66,4000.48,3993.46,3995.91,637.33,2540495.18
1553356800,3996.68,4002.52,3995.33,3999.66,533.65,2135365.64
1553360400,3996.05,4000.92,3994.32,3996.68,1057.89,4246558
1553364000,3997.87,3998.48,3992.64,3996.05,510.94,2040218.7
1553367600,3996.32,4000.53,3995.05,3997.87,442.7,1767937.18
1553371200,3997.15,3998.29,3994.3,3996.32,387.53,1545836.54
1553374800,3998.57,4002.16,3994.42,3997.15,857.16,3426662.52
1553378400,4002.12,4007.16,3997.92,3998.57,747.12,3008603.22
1553382000,4007.21,4011.14,4001.68,4002.12,535.49,2142179.55
1553385600,4002.37,4007.92,3998.75,4007.21,512.3,2052013.51
1553389200,3998.51,4004.47,3996.61,4002.37,529.4,2121673.45
1553392800,3991.07,4003.11,3987.32,3998.51,1216.05,4852912.14
1553396400,3995.08,3996.53,3989.07,3991.07,602.03,2399101.24
1553400000,3997.94,3998.62,3992.23,3995.08,331.51,1326621.34
1553403600,3991.94,3998.6,3991.75,3997.94,372.92,1490613.1
1553407200,3996.92,3997.07,3990.91,3991.94,511.28,2046222.31
1553410800,3991.5,3998.02,3989.31,3996.92,729.29,2915500.22
1553414400,3996.71,3997.81,3989.6,3991.5,388.6,1554081.73
1553418000,3998.06,4005.77,3992.19,3996.71,689.21,2763578.79
1553421600,4007.34,4008,3996.18,3998.06,638.6,2561439.05
1553425200,4003.54,4010.3,3996.66,4007.34,492.84,1975008.75
1553428800,4001.33,4003.84,3995.1,4003.54,456.87,1829436.84
1553432400,3998.9,4002.62,3994.41,4001.33,501.16,2001587.64
1553436000,4000.82,4006.72,3995.03,3998.9,431.39,1724355.45
1553439600,3994.27,4003.18,3994.27,4000.82,570.1,2279238.07
1553443200,3996.7,4002.57,3992.6,3994.27,728.29,2907384.67
1553446800,3992.08,3998.67,3986.52,3996.7,865.7,3457584.17
1553450400,3989.69,3998.76,3984.23,3992.08,826.32,3293187.43
1553454000,3987.88,3992.79,3981.12,3989.69,799.08,3182170.27
1553457600,3980.64,3993.82,3970.35,3987.88,1346.94,5353768.93
1553461200,3990.72,3994.27,3975.54,3980.64,1367.29,5487169.82
1553464800,3991.53,3997.56,3986.88,3990.72,677.42,2697163.3
1553468400,3994.11,3999.69,3987.39,3991.53,527.39,2103264.53
1553472000,3990.35,3997.75,3986.16,3994.11,547.64,2184657.18
1553475600,3995.12,3997.74,3986.73,3990.35,627.75,2507211.35
1553479200,4001.49,4002.65,3993.36,3995.12,720.72,2881383.08
1553482800,4002.27,4005.29,3997.35,4001.49,585.55,2341229.08
1553486400,4000.09,4003.43,3993.8,4002.27,545.02,2182093.78
1553490000,3998.99,4002.89,3994.18,4000.09,466.06,1862001.63
1553493600,3998.5,4001.85,3992.58,3998.99,552.09,2206478.6
1553497200,3994.01,4000.68,3989.63,3998.5,1224.42,4881038.84
1553500800,3995.96,3998.53,3990.84,3994.01,1119.62,4461363.25
1553504400,3994.25,3997.29,3989.93,3995.96,934.32,3719800.32
1553508000,3993.58,3996.97,3986.19,3994.25,546.31,2181205.38
1553511600,3990.93,3994.67,3985.86,3993.58,569.46,2272291.68
1553515200,3977.48,3992.56,3977.06,3990.93,1369.54,5453089.35
1553518800,3978.3,3988.57,3977.26,3977.48,936.71,3736264.66
1553522400,3985.66,3988.22,3977.55,3978.3,947.93,3781277.54
1553526000,3970.07,3990.48,3969.79,3985.66,1832.62,7290489.44
1553529600,3978.12,3981.05,3964.74,3970.07,2247.75,8917971.02
1553533200,3965.71,3979.97,3961.53,3978.12,3149.39,12538343.13
1553536800,3917.21,3972.75,3913.3,3965.71,4693.35,18664141.5
1553540400,3920.21,3924.38,3887.68,3917.21,4136.53,17121638.22
1553544000,3908.56,3923.27,3898.47,3920.21,1791.84,6990441.75
1553547600,3903.32,3909,3901.55,3908.56,1365.32,5333343.45
1553551200,3923.36,3924.58,3902.86,3903.32,1286.36,5041066.91
1553554800,3924.55,3932.05,3920.24,3923.36,1995.56,7850177.02
1553558400,3925.19,3935.33,3924.11,3924.55,1006.53,3955897.77
1553562000,3929.85,3931.92,3922.84,3925.19,724.76,2842431.77
1553565600,3933.17,3934.89,3928.94,3929.85,720.97,2830236.23
1553569200,3925.51,3937.94,3924.54,3933.17,978.77,3847830.03
1553572800,3931.76,3933.37,3924.31,3925.51,574.4,2267168.23
1553576400,3926.95,3932.45,3926.93,3931.76,460.27,1812676.57
1553580000,3918.07,3928.96,3906.3,3926.95,1251.68,4926465.97
1553583600,3920.15,3920.36,3910.2,3918.07,746.66,2929856.89
1553587200,3928.99,3929.16,3919.75,3920.15,878.83,3465478.39
1553590800,3923.55,3929.37,3922.76,3928.99,955.12,3750037.19
1553594400,3921.34,3926.92,3919.4,3923.55,1237.36,4846707.25
1553598000,3916.47,3921.4,3914.59,3921.34,799.87,3139851.85
1553601600,3908.21,3919.43,3904.16,3916.47,1545.59,6066011.22
1553605200,3905.03,3916.12,3902.52,3908.21,1725.61,6752587.15
1553608800,3928.16,3928.5,3904.82,3905.03,1129.59,4427426.89
1553612400,3933.23,3935.96,3926.74,3928.16,1603.46,6298492.69
1553616000,3933.97,3938.48,3930.78,3933.23,1414.42,5576902.63
1553619600,3929.9,3934.94,3929.1,3933.97,1026.78,4038857.35
1553623200,3941.76,3941.76,3929.9,3929.9,947.55,3727027.64
1553626800,3935.48,3942.35,3933.75,3941.76,928.58,3662462.1
1553630400,3934.64,3940.88,3934.64,3935.48,1025.15,4024537.76
1553634000,3930.6,3936.03,3929.56,3934.64,597.2,2348376.92
1553637600,3932.69,3938.11,3929.55,3930.6,835.19,3281125.66
1553641200,3942.22,3943.2,3928.62,3932.69,758.78,2987287.4
1553644800,3953.19,3953.2,3932.79,3942.22,1271.43,5014760.03
1553648400,3985.99,3995.4,3950.81,3953.19,4225.06,16814136.5
1553652000,3995.46,3996.36,3979.15,3985.99,1267.42,5054552.32
1553655600,3995.54,3996.02,3988.66,3995.46,1165.24,4645900.54
1553659200,3994.38,4000.89,3990.2,3995.54,987.14,3940221.42
1553662800,4007.87,4009.04,3993.2,3994.38,1402.78,5622102.3
1553666400,4003.89,4008.46,4001.83,4007.87,1088.34,4375409.51
1553670000,4002.8,4005.18,3999.81,4003.89,873.22,3494206.9
1553673600,4004.36,4005.16,3996.4,4002.8,846.7,3393411.76
1553677200,4004.71,4010.08,4000.75,4004.36,1204.09,4810542.36
1553680800,4028.77,4044.11,4003.34,4004.71,4498.51,18078420.5
1553684400,4039.69,4049.57,4026.92,4028.77,2582.89,10417692.55
1553688000,4029.73,4042.47,4027.25,4039.69,1937.63,7825018.49
1553691600,4029.61,4031.95,4024.21,4029.73,1492.31,6005545.66
1553695200,4026.65,4033.81,4025.27,4029.61,1184.2,4764662.46
1553698800,4032.7,4033.5,4017.62,4026.65,1920.14,7740911.85
1553702400,4028.95,4034.68,4021.62,4032.7,856.54,3446060.98
1553706000,4028.21,4032.28,4021.87,4028.95,1324.56,5333983.72
1553709600,4026.14,4032.34,4024.55,4028.21,1006.38,4044461.57
1553713200,4025.02,4028.81,4018.55,4026.14,944.73,3791438.45
1553716800,4027.54,4029.07,4022.14,4025.02,815.27,3272341.87
1553720400,4028.56,4033.03,4025.05,4027.54,1241.34,4996368.18
1553724000,4031.84,4033.84,4028.03,4028.56,964.54,3898968.72
1553727600,4045.98,4054.32,4031.84,4031.84,2031.95,8224663.62
1553731200,4036.97,4045.98,4024.14,4045.98,1569.01,6327352.37
1553734800,4035.77,4037.15,4027.79,4036.97,891.71,3605972.03
1553738400,4040.19,4040.19,4034.49,4035.77,618.16,2497856.68
1553742000,4024.4,4046.44,4024.39,4040.19,1237.43,5022231.84
1553745600,4022.05,4025.33,4014.69,4024.4,1039.18,4191442.77
1553749200,4033.3,4034.12,4018.41,4022.05,835.15,3365819.97
1553752800,4029.58,4034.84,4027.52,4033.3,911.98,3668843.24
1553756400,4033.37,4034.72,4026.37,4029.58,887.63,3585396.43
1553760000,4029.09,4033.67,4022.97,4033.37,799.47,3228276.83
1553763600,4028.6,4030.15,4021.32,4029.09,891.72,3591254.81
1553767200,4023.98,4030.43,4023.15,4028.6,784.04,3155110.54
1553770800,4019.73,4028.22,4017.81,4023.98,1236.83,4984194.76
1553774400,4023.79,4026.3,4019.42,4019.73,910.82,3666650.23
1553778000,4032.91,4036.14,4021.97,4023.79,1871.53,7570169.28
1553781600,4038.95,4040.61,4027.78,4032.91,1902.41,7700775.56
1553785200,4038.13,4039.89,4033.77,4038.95,1272.56,5133462.35
1553788800,4029.32,4040.8,4028.87,4038.13,1396.55,5640475.88
1553792400,4032.05,4035.08,4026.64,4029.32,1284.94,5203612.53
1553796000,4037.41,4037.49,4031.63,4032.05,1007.69,4065957.51
1553799600,4034.12,4039.71,4032.69,4037.41,905.61,3648338.45
1553803200,4035.78,4038.13,4032.94,4034.12,1092.61,4396254.04
1553806800,4035.81,4039.32,4033.38,4035.78,791.95,3192511.05
1553810400,4033.8,4038.18,4031.56,4035.81,691.27,2789210.95
1553814000,4036.45,4038.2,4030.2,4033.8,512.9,2065171.1
1553817600,4039.43,4053.07,4036.37,4036.45,1435.46,5799164
1553821200,4035.52,4041.3,4034.51,4039.43,731.59,2960874.33
1553824800,4047.49,4047.84,4035.38,4035.52,745.44,3014345.47
1553828400,4045.99,4051.25,4041.98,4047.49,977.79,3960209.88
1553832000,4043.55,4065.98,4038.36,4045.99,2658.58,10768761.01
1553835600,4034.81,4043.73,4032.23,4043.55,765.41,3083816.32
1553839200,4040.44,4040.44,4031.22,4034.81,653.59,2636553.94
1553842800,4062.99,4067.19,4039.78,4040.44,2952.55,11947191.59
1553846400,4053.92,4062.99,4045.4,4062.99,1495.3,6050001.39
1553850000,4093.78,4099.77,4052.9,4053.92,6440.06,26371985.46
1553853600,4101.7,4117.04,4092.94,4093.78,3337.43,13719053.93
1553857200,4122.37,4122.89,4097.06,4101.7,2674.87,10976793.6
1553860800,4104.4,4122.43,4089.29,4122.37,2443.6,9999565.77
1553864400,4103.17,4107.11,4097.38,4104.4,1348.76,5525225.97
1553868000,4091.99,4103.95,4091.99,4103.17,1548.31,6340910.73
1553871600,4098.62,4103.37,4091.86,4091.99,1245.21,5091242.31
1553875200,4101.85,4101.99,4095.74,4098.62,1252.26,5127515.42
1553878800,4101.58,4104.09,4098.63,4101.85,1055.12,4329801.56
1553882400,4112.54,4113.15,4101.06,4101.58,1475.76,6054662.63
1553886000,4097.13,4113.56,4096.57,4112.54,1382.56,5672241.51
1553889600,4093.44,4099.28,4092.3,4097.13,1382.97,5658806.35
1553893200,4102.18,4102.97,4092.42,4093.44,1050.42,4301870.57
1553896800,4102.88,4107.55,4100.34,4102.18,1297,5364456.24
1553900400,4111.38,4115.88,4100.03,4102.88,1493.28,6160082.81
1553904000,4139.93,4146.88,4109.92,4111.38,3848.03,15903661.06
1553907600,4135.55,4141.64,4131.32,4139.93,1199.06,4963736.02
1553911200,4136.84,4140.17,4133.58,4135.55,798.53,3303261.22
1553914800,4107.66,4136.84,4107.66,4136.84,1667.1,6870278.96
1553918400,4098.41,4108.47,4066.87,4107.66,3647.41,14908933.29
1553922000,4111,4111,4095.26,4098.41,962.35,3949508.61
1553925600,4110.9,4116.59,4108.02,4111,583.69,2399500.24
1553929200,4108.34,4111.44,4103.51,4110.9,793.65,3269364.63
1553932800,4099.87,4109.19,4093.43,4108.34,848.5,3486587.81
1553936400,4096.68,4101.67,4095.64,4099.87,642.32,2627144.35
1553940000,4088.71,4097.65,4085.11,4096.68,656.57,2697895.85
1553943600,4103.84,4104.96,4088.25,4088.71,556.77,2293412.64
1553947200,4107.39,4108.08,4103.11,4103.84,522.77,2151778.89
1553950800,4100.37,4108.42,4096.62,4107.39,686.11,2817762.06
1553954400,4099.4,4102.54,4095.49,4100.37,631.97,2591990.27
1553958000,4091.37,4102.11,4089.3,4099.4,856.16,3504370.47
1553961600,4105.57,4107.08,4082.16,4091.37,1976.38,8130825
1553965200,4097.53,4106.21,4095.13,4105.57,764.56,3136771.06
1553968800,4105.22,4106.62,4097.3,4097.53,438.85,1799508.91
1553972400,4103.73,4107.83,4102.62,4105.22,397.38,1627294.52
1553976000,4108.01,4108.98,4103.48,4103.73,636.98,2609365.5
1553979600,4112.24,4113.96,4107.21,4108.01,603.26,2474012.23
1553983200,4109.39,4113.82,4102.03,4112.24,492.62,2023871.85
1553986800,4118.13,4118.85,4108.18,4109.39,695.24,2859698.39
1553990400,4113.74,4129.43,4112.79,4118.13,1127.76,4654229.3
1553994000,4114.02,4119.85,4111.61,4113.74,486.25,2006699.61
1553997600,4109.4,4118.24,4105.12,4114.02,596.85,2445321.92
1554001200,4111.32,4113.52,4105.62,4109.4,561.31,2306981.93
1554004800,4114.67,4117.15,4107.48,4111.32,491.01,2015050.38
1554008400,4109.39,4114.91,4106.88,4114.67,372.32,1527734.44
1554012000,4111.93,4112.56,4104.08,4109.39,413.54,1690797.55
1554015600,4103.79,4113.61,4098.79,4111.93,475.89,1941854.91
1554019200,4111.53,4112.85,4102.08,4103.79,423.87,1744089.19
1554022800,4111.27,4114.89,4108.36,4111.53,435.23,1788954.29
1554026400,4117.46,4119.95,4106.71,4111.27,593.67,2445035.86
1554030000,4122.36,4124.73,4115.1,4117.46,636.53,2629179.63
1554033600,4114.03,4124.99,4110.36,4122.36,717.9,2957320.04
1554037200,4109.72,4118.36,4109.19,4114.03,597.5,2453081.35
1554040800,4117.83,4119.81,4108.95,4109.72,488.13,2003776.18
1554044400,4110.83,4123.5,4109.96,4117.83,718.89,2965239.25
1554048000,4110.02,4118.34,4106.71,4110.83,462.33,1902229.75
1554051600,4109.42,4116.11,4103.29,4110.02,474.38,1952036.86
1554055200,4112.7,4117.65,4105.07,4109.42,617.43,2540717.36
1554058800,4114.24,4121.6,4110.04,4112.7,802.29,3302969.97
1554062400,4116.3,4122.69,4113.18,4114.24,585.27,2402000.54
1554066000,4112.92,4118.21,4106.39,4116.3,541.26,2229369.87
1554069600,4114.47,4117.79,4106.89,4112.92,484.23,1989947.23
1554073200,4112.69,4118.97,4109.62,4114.47,688.9,2832807.78
1554076800,4128.31,4133.64,4082.2,4112.69,4778.37,19629488.53
1554080400,4130.62,4145.67,4126.87,4128.31,2777.46,11484314.43
1554084000,4138.77,4140.72,4130.62,4130.62,1032.92,4272695.15
1554087600,4142.05,4147.4,4130.56,4138.77,1338.83,5554389.51
1554091200,4143.27,4145.58,4137.21,4142.05,853.42,3530110.82
1554094800,4138.26,4143.31,4134.65,4143.27,1028.36,4250514.88
1554098400,4143.78,4143.97,4137.7,4138.26,1504.6,6219680.27
1554102000,4139.73,4146.69,4136.14,4143.78,1728.73,7178526.43
1554105600,4141.95,4142.37,4128.21,4139.73,1451.68,5989942.75
1554109200,4138.59,4142.9,4134.55,4141.95,1074.9,4457508.96
1554112800,4134.86,4141.98,4130.29,4138.59,1068.72,4418703.67
1554116400,4130.6,4136.03,4128.27,4134.86,1087.57,4492227.81
1554120000,4143.38,4144.42,4130.48,4130.6,1265.87,5244181.83
1554123600,4150.08,4150.37,4140.91,4143.38,1691.04,7006157.01
1554127200,4150.18,4164.33,4146.56,4150.08,3167.56,13174235.9
1554130800,4152.03,4155.92,4146.22,4150.18,1596.32,6626727.27
1554134400,4157.7,4161.11,4152.03,4152.03,1318.01,5468993.19
1554138000,4147.92,4157.81,4146.65,4157.7,1219.62,5058297.6
1554141600,4148.41,4151.02,4144.31,4147.92,1357.67,5627004.29
1554145200,4145.09,4149.21,4144.29,4148.41,1063.52,4407949.7
1554148800,4142.5,4147.14,4141.64,4145.09,1759.38,7286977.1
1554152400,4147.47,4149.24,4141.69,4142.5,874.67,3625058.2
1554156000,4153.57,4160.05,4147.09,4147.47,1004.31,4172115.47
1554159600,4151.32,4158.74,4150.41,4153.57,878.04,3650958.27
1554163200,4160.27,4173.35,4147.7,4151.32,2312.56,9623982.58
1554166800,4167.43,4169.84,4154.54,4160.27,2020.59,8415190.14
1554170400,4186.32,4190.95,4167.43,4167.43,2754.31,11523310.85
1554174000,4186.65,4189.39,4180.7,4186.32,1560.13,6537185.32
1554177600,4637.51,4749.89,4184,4186.65,26653.75,119692159.25
1554181200,4786.18,5104.42,4668.15,4673.66,35408.05,172387033.23
1554184800,4732.88,4789.42,4669.45,4786.18,13300.3,62882257.94
1554188400,4713.14,4749.71,4681.95,4732.88,5429.33,25619332.05
1554192000,4721.45,4740.75,4710.21,4713.14,4330.04,20457040.35
1554195600,4824.44,4854.85,4719.59,4721.45,9975.75,47901565.02
1554199200,4809.65,4831.02,4784.47,4824.44,3689.46,17692696.65
1554202800,4802.72,4828.13,4798.45,4809.65,4280.11,20518909.77
1554206400,4836.58,4849.8,4801.11,4802.72,4287.47,20668485.12
1554210000,4826.14,4836.58,4806.98,4836.58,3655.6,17595101.16
1554213600,4773.92,4827.89,4707.7,4826.14,8617.45,40958862.53
