word,disgust,surprise,neutral,anger,sad,happy,fear
commenter , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
commenters , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.071428575
commenting , 0.011904763 , 0.035714287 , 0.011904763 , 0.05952381 , 0.035714287 , 0.035714287 , 0.011904763
commentment , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
comments , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
commercials , 0.003968254 , 0.003968254 , 0.003968254 , 0.011904763 , 0.13095239 , 0.003968254 , 0.003968254
comming , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
commiserate , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
commiseration , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
commissar , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
commit , 0.018796993 , 0.0037593986 , 0.0037593986 , 0.011278195 , 0.033834588 , 0.033834588 , 0.056390982
commiting , 0.014285715 , 0.071428575 , 0.014285715 , 0.014285715 , 0.042857148 , 0.042857148 , 0.014285715
commitment , 0.0047619054 , 0.061904766 , 0.0047619054 , 0.014285715 , 0.023809526 , 0.023809526 , 0.033333335
commitments , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.1 , 0.014285715
committed , 0.022448981 , 0.018367348 , 0.0020408165 , 0.03469388 , 0.010204082 , 0.022448981 , 0.042857148
committee , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
committing , 0.04464286 , 0.008928572 , 0.008928572 , 0.04464286 , 0.04464286 , 0.008928572 , 0.026785716
committment , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
common , 8.928572E-6 , 6.25E-5 , 0.0011934525 , 6.25E-5 , 4.464286E-5 , 5.059524E-5 , 2.0833335E-5
commonplace , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
commonwealth , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526
communal , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575 , 0.023809526
communicate , 0.003968254 , 0.02777778 , 0.003968254 , 0.019841272 , 0.02777778 , 0.035714287 , 0.043650795
communicated , 0.04464286 , 0.026785716 , 0.008928572 , 0.008928572 , 0.026785716 , 0.04464286 , 0.026785716
communicating , 0.071428575 , 0.042857148 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148
communing , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
communion , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.125 , 0.017857144
communist , 0.017857144 , 0.017857144 , 0.017857144 , 0.08928572 , 0.053571433 , 0.017857144 , 0.017857144
community , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
commute , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.08928572
commuters , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526
commutes , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
commuting , 0.017857144 , 0.017857144 , 0.017857144 , 0.08928572 , 0.053571433 , 0.017857144 , 0.017857144
comofrt , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
comp , 0.017857144 , 0.017857144 , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.053571433
compacted , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
compagnon , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
compaired , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
companies , 3.3692725E-6 , 5.727763E-5 , 0.0013510782 , 1.0107818E-5 , 1.0107818E-5 , 3.3692725E-6 , 1.0107818E-5
companion , 0.017006803 , 0.017006803 , 0.0034013607 , 0.030612247 , 0.0034013607 , 0.057823133 , 0.030612247
companionable , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
companions , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
company , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
comparable , 0.030612247 , 0.010204082 , 0.010204082 , 0.010204082 , 0.05102041 , 0.010204082 , 0.071428575
comparative , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.053571433 , 0.017857144 , 0.053571433
comparatively , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
compare , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
compared , 0.0018796993 , 0.043233085 , 0.0018796993 , 0.035714287 , 0.028195491 , 0.020676693 , 0.020676693
compares , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
comparing , 0.004464286 , 0.03125 , 0.004464286 , 0.058035716 , 0.040178575 , 0.004464286 , 0.02232143
comparison , 0.005494506 , 0.038461544 , 0.005494506 , 0.038461544 , 0.049450554 , 0.005494506 , 0.02747253
comparisons , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
compartment , 0.053571433 , 0.053571433 , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.017857144
compass , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.08928572
compasses , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
compassion , 0.0037593986 , 0.033834588 , 0.0037593986 , 0.011278195 , 0.033834588 , 0.071428575 , 0.0037593986
compassionate , 0.010204082 , 0.05102041 , 0.010204082 , 0.010204082 , 0.010204082 , 0.091836736 , 0.010204082
compat , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.14168619 , 0.0011709601
compatibility , 0.0011520737 , 0.0011520737 , 0.0011520737 , 0.0011520737 , 0.0011520737 , 0.14170508 , 0.0011520737
compatible , 0.0010989011 , 0.0032967036 , 0.0010989011 , 0.0010989011 , 0.0032967036 , 0.13736264 , 0.0010989011
compatibly , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.14168619 , 0.0011709601
compel , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
compelled , 0.005102041 , 0.025510205 , 0.005102041 , 0.0153061235 , 0.056122452 , 0.0153061235 , 0.045918368
compelling , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.071428575
compels , 0.014285715 , 0.042857148 , 0.014285715 , 0.042857148 , 0.014285715 , 0.071428575 , 0.014285715
compensate , 0.014285715 , 0.042857148 , 0.014285715 , 0.042857148 , 0.042857148 , 0.042857148 , 0.014285715
compensated , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526
compensation , 0.017857144 , 0.017857144 , 0.017857144 , 0.08928572 , 0.053571433 , 0.017857144 , 0.017857144
compere , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
compete , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575 , 0.023809526 , 0.023809526
competence , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144
competent , 0.04464286 , 0.008928572 , 0.008928572 , 0.026785716 , 0.026785716 , 0.0625 , 0.008928572
competently , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
competing , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.014285715 , 0.071428575 , 0.042857148
competion , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
competition , 0.0023809527 , 0.011904763 , 0.0023809527 , 0.030952383 , 0.011904763 , 0.08809524 , 0.0071428576
competitions , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575
competitive , 0.010204082 , 0.05102041 , 0.010204082 , 0.030612247 , 0.05102041 , 0.010204082 , 0.030612247
competitor , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
competitress , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
compilations , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
compile , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
compiled , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575
compiler , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
complac , 8.928572E-4 , 8.928572E-4 , 8.928572E-4 , 8.928572E-4 , 8.928572E-4 , 0.14196429 , 8.928572E-4
complacence , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.14168619 , 0.0011709601
complacency , 8.605852E-4 , 0.0025817556 , 8.605852E-4 , 0.0025817556 , 8.605852E-4 , 0.13683306 , 0.0025817556
complacent , 5.7603687E-4 , 5.7603687E-4 , 5.7603687E-4 , 5.7603687E-4 , 0.0017281106 , 0.1388249 , 0.0028801844
complacently , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
complain , 0.0023809527 , 0.030952383 , 0.0023809527 , 0.06904762 , 0.011904763 , 0.011904763 , 0.026190478
complained , 0.0012594459 , 8.9960423E-4 , 1.7992084E-4 , 0.14051817 , 5.3976255E-4 , 1.7992084E-4 , 1.7992084E-4
complainerson , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
complaining , 0.010204082 , 0.010204082 , 0.0034013607 , 0.030612247 , 0.0782313 , 0.0034013607 , 0.023809526
complains , 0.12857144 , 0.0028571428 , 0.0028571428 , 0.0028571428 , 0.014285715 , 0.0028571428 , 0.0028571428
complaint , 0.008928572 , 0.008928572 , 0.008928572 , 0.04464286 , 0.026785716 , 0.04464286 , 0.04464286
complaints , 0.007936508 , 0.05555556 , 0.007936508 , 0.023809526 , 0.039682545 , 0.007936508 , 0.039682545
complainy , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
complelled , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
complement , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526
complements , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
complete , 7.680492E-6 , 9.9846395E-5 , 0.0010266257 , 4.3522785E-5 , 1.0496672E-4 , 7.9365076E-5 , 7.9365076E-5
completecomposure , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.125 , 0.017857144
completely , 0.0025654875 , 0.028760467 , 1.3502566E-4 , 0.0122873355 , 0.055495545 , 0.016608156 , 0.02768026
completeness , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.053571433
completes , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
completing , 0.007936508 , 0.039682545 , 0.007936508 , 0.023809526 , 0.007936508 , 0.08730159 , 0.007936508
completion , 0.010204082 , 0.05102041 , 0.010204082 , 0.010204082 , 0.030612247 , 0.05102041 , 0.030612247
completley , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
complex , 0.018796993 , 0.033834588 , 0.0037593986 , 0.033834588 , 0.011278195 , 0.018796993 , 0.041353386
complexity , 0.017857144 , 0.125 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144
complicated , 0.011904763 , 0.011904763 , 0.003968254 , 0.035714287 , 0.035714287 , 0.02777778 , 0.035714287
complicatedkelly , 0.004201681 , 0.071428575 , 0.004201681 , 0.004201681 , 0.004201681 , 0.004201681 , 0.071428575
complications , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
complicit , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
complicity , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.053571433 , 0.053571433 , 0.017857144
compliment , 0.005494506 , 0.02747253 , 0.005494506 , 0.049450554 , 0.005494506 , 0.02747253 , 0.049450554
complimentary , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
complimented , 0.010204082 , 0.010204082 , 0.010204082 , 0.05102041 , 0.010204082 , 0.091836736 , 0.010204082
compliments , 0.01948052 , 0.01948052 , 0.006493507 , 0.071428575 , 0.032467537 , 0.01948052 , 0.006493507
comply , 0.08928572 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.017857144
complying , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
compo , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
compose , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
composed , 0.011904763 , 0.011904763 , 0.011904763 , 0.011904763 , 0.011904763 , 0.107142866 , 0.035714287
composer , 0.008928572 , 0.026785716 , 0.008928572 , 0.026785716 , 0.026785716 , 0.0625 , 0.026785716
composing , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575
composition , 0.017857144 , 0.053571433 , 0.017857144 , 0.053571433 , 0.053571433 , 0.017857144 , 0.017857144
compositions , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
composure , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
compound , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
compounded , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
compounds , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
comprehend , 0.001984127 , 0.11706349 , 0.001984127 , 0.0059523815 , 0.001984127 , 0.017857144 , 0.0059523815
comprehending , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
comprehensable , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
comprehension , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.042857148 , 0.042857148 , 0.042857148
compress , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526
comprise , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
comprised , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575 , 0.023809526
compromise , 0.008928572 , 0.008928572 , 0.008928572 , 0.0625 , 0.0625 , 0.008928572 , 0.026785716
compromised , 0.003968254 , 0.003968254 , 0.003968254 , 0.003968254 , 0.02777778 , 0.09126984 , 0.02777778
compromising , 0.13392858 , 0.0029761908 , 0.0029761908 , 0.0029761908 , 0.0029761908 , 0.0029761908 , 0.008928572
compulsion , 0.0059523815 , 0.077380955 , 0.0059523815 , 0.017857144 , 0.0059523815 , 0.017857144 , 0.041666668
compulsive , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
compulsively , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
compulsiveness , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
compunction , 0.0026455028 , 0.0026455028 , 0.0026455028 , 0.0026455028 , 0.13492064 , 0.007936508 , 0.0026455028
computer , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
computers , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
computing , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575
comrade , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
comsomol , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
con , 0.014285715 , 0.071428575 , 0.014285715 , 0.014285715 , 0.042857148 , 0.042857148 , 0.014285715
conceal , 1.8362101E-4 , 1.8362101E-4 , 1.8362101E-4 , 0.14267352 , 1.8362101E-4 , 1.8362101E-4 , 1.8362101E-4
concealed , 0.017857144 , 0.053571433 , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.017857144
concealer , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.12857144 , 0.014285715
concede , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575 , 0.023809526 , 0.023809526
conceded , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
conceited , 0.017857144 , 0.017857144 , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.053571433
conceivably , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
conceive , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.053571433 , 0.017857144 , 0.053571433
conceived , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526
conceiving , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
concentrate , 0.020833334 , 0.014880952 , 0.0029761908 , 0.014880952 , 0.032738097 , 0.020833334 , 0.05059524
concentrated , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.08928572 , 0.017857144 , 0.053571433
concentrating , 0.0071428576 , 0.05 , 0.0071428576 , 0.035714287 , 0.021428574 , 0.035714287 , 0.021428574
concentration , 0.029761905 , 0.029761905 , 0.0059523815 , 0.029761905 , 0.029761905 , 0.017857144 , 0.029761905
concept , 0.0059523815 , 0.065476194 , 0.0059523815 , 0.029761905 , 0.0059523815 , 0.0059523815 , 0.053571433
conception , 0.010204082 , 0.05102041 , 0.010204082 , 0.010204082 , 0.010204082 , 0.091836736 , 0.010204082
conceptions , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
concepts , 0.014285715 , 0.042857148 , 0.014285715 , 0.014285715 , 0.014285715 , 0.1 , 0.014285715
conceptualization , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
concern , 0.0060240966 , 0.011187608 , 8.605852E-4 , 0.0060240966 , 0.0060240966 , 0.1110155 , 0.0060240966
concerned , 0.001930502 , 0.036679536 , 0.001930502 , 0.02895753 , 0.021235522 , 0.021235522 , 0.040540542
concerning , 0.011904763 , 0.0071428576 , 0.0023809527 , 0.11190477 , 0.0071428576 , 0.0071428576 , 0.0071428576
concerningsouth , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
concerns , 0.0035714288 , 0.046428572 , 0.0035714288 , 0.010714287 , 0.025 , 0.010714287 , 0.06071429
concert , 0.0019363168 , 0.0045180726 , 2.151463E-4 , 0.0045180726 , 0.0010757316 , 0.12930293 , 0.0023666094
concerts , 0.011904763 , 0.083333336 , 0.011904763 , 0.035714287 , 0.035714287 , 0.011904763 , 0.011904763
concessions , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
concetrating , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
concha , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
concidence , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
concious , 0.011904763 , 0.035714287 , 0.011904763 , 0.05952381 , 0.035714287 , 0.011904763 , 0.035714287
conclude , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
concluded , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575 , 0.023809526 , 0.023809526
conclusion , 0.005102041 , 0.025510205 , 0.005102041 , 0.0153061235 , 0.025510205 , 0.056122452 , 0.035714287
conclusions , 0.017857144 , 0.053571433 , 0.017857144 , 0.053571433 , 0.053571433 , 0.017857144 , 0.017857144
concoction , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.071428575
concourse , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
concrete , 0.008241759 , 0.013736265 , 0.002747253 , 0.002747253 , 0.118131876 , 0.002747253 , 0.008241759
concussion , 0.014285715 , 0.1 , 0.014285715 , 0.014285715 , 0.042857148 , 0.014285715 , 0.014285715
condemn , 0.0017857144 , 0.0017857144 , 0.0017857144 , 0.1375 , 0.0017857144 , 0.0053571435 , 0.0017857144
condemnation , 0.017857144 , 0.053571433 , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.053571433
condemned , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575
condemning , 8.2101807E-4 , 0.0024630544 , 8.2101807E-4 , 0.14039409 , 8.2101807E-4 , 8.2101807E-4 , 8.2101807E-4
condensed , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
condescending , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526
condiment , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
conditional , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
conditioned , 0.053571433 , 0.053571433 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144
conditioner , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144
conditioning , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287
conditions , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
condolences , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
conducive , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
conduct , 0.045454547 , 0.01948052 , 0.006493507 , 0.05844156 , 0.01948052 , 0.006493507 , 0.01948052
conducting , 0.053571433 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.053571433
conductor , 0.026785716 , 0.008928572 , 0.008928572 , 0.04464286 , 0.008928572 , 0.08035715 , 0.008928572
cone , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
conext , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
confectionery , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
conference , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
conferences , 0.017857144 , 0.017857144 , 0.017857144 , 0.125 , 0.017857144 , 0.017857144 , 0.017857144
conferring , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
confers , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
confess , 0.0013736265 , 0.03159341 , 0.0013736265 , 0.037087914 , 0.017857144 , 0.0123626385 , 0.048076924
confessed , 0.011904763 , 0.035714287 , 0.011904763 , 0.011904763 , 0.011904763 , 0.05952381 , 0.05952381
confessing , 0.011904763 , 0.011904763 , 0.011904763 , 0.05952381 , 0.011904763 , 0.05952381 , 0.035714287
confession , 0.011904763 , 0.011904763 , 0.011904763 , 0.035714287 , 0.035714287 , 0.011904763 , 0.083333336
confessional , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575
confessions , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.053571433
confidant , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
confidants , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
confide , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.014285715 , 0.1
confided , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526
confidence , 0.0028571428 , 0.023809524 , 9.52381E-4 , 0.025714288 , 0.023809524 , 0.03142857 , 0.03904762
confident , 4.3290044E-4 , 0.012554113 , 4.3290044E-4 , 0.0038961042 , 0.0047619054 , 0.105194815 , 0.017748918
confidential , 0.017857144 , 0.017857144 , 0.017857144 , 0.125 , 0.017857144 , 0.017857144 , 0.017857144
confidently , 0.010204082 , 0.010204082 , 0.010204082 , 0.030612247 , 0.030612247 , 0.05102041 , 0.05102041
